ID	apKa1	bpKa1	atoms
3233528	18.31	4.70	18,17
3233529		1.47	5
3233531		6.29	16
3233534		8.74	16
3233536		5.69	16
3233538		6.82	18
3233539		8.68	16
3233540		1.35	15
3233541	12.75	0.51	9,11
3233542		8.68	16
3233543	15.71	1.59	3,5
3233545		1.54	10
3233546		7.12	25
3233547	13.06	-0.84	22,10
3233548		-1.71	11
3233549	18.53	5.16	22,13
3233550	18.72	5.10	20,2
3233551	19.83	9.22	3,14
3233553		4.61	15
3233556		1.38	19
3233557		8.68	17
3233559	19.46	6.57	16,19
3233560		-0.77	8
3233561		5.14	6
3233562		6.29	21
3233564	12.73	0.53	9,11
3233565		1.42	14
3233566		-1.71	11
3233567	15.15	7.68	21,25
3233570	12.87	-2.40	17,16
3233573	18.79	5.52	18,13
3233575		-1.73	13
3233577	12.70	0.40	20,17
3233578		6.29	21
3233579		4.98	12
3233580		4.66	12
3233581		5.68	15
3233582		7.13	2
3233584	18.00	5.09	12,16
3233586	19.40	9.98	21,25
3233587		3.23	3
3233588	12.73	0.55	9,11
3233589	15.78	5.30	4,15
3233590	17.75	5.12	12,16
3233591		-0.82	19
3233593	18.39	4.42	12,20
3233594		8.24	10
3233595	17.44	9.42	26,2
3233597	9.25	5.51	5,13
3233598	15.75	1.65	3,5
3233599	17.84	5.24	13,9
3233600		1.48	5
3233601		1.38	15
3233602		7.79	8
3233604		4.58	17
3233605		-0.14	11
3233607		6.08	13
3233612		9.29	16
3233613	17.87	3.41	18,9
3233614		6.44	4
3233615	15.71	1.44	3,5
3233616	16.25	4.63	18,13
3233618		5.01	10
3233619	15.60	4.19	7,11
3233620	16.76	5.11	9,13
3233621		4.86	9
3233622		4.02	12
3233623	17.37	4.39	9,17
3233625	12.73	0.50	13,10
3233626		-0.85	11
3233627		8.68	21
3233628		4.67	9
3233629	19.44	9.98	22,26
3233630		1.48	5
3233631	16.76	5.00	9,13
3233632	18.95	9.98	14,18
3233634	15.67	1.41	3,5
3233635		3.82	9
3233636		0.12	17
3233637		-0.65	8
3233640		7.13	2
3233641		5.47	13
3233642		3.92	9
3233643		-0.84	14
3233645	19.60	6.80	19,22
3233646	18.50	3.29	14,13
3233647		8.68	15
3233648		-0.86	11
3233649		1.37	15
3233650		5.04	6
3233651		-0.76	8
3233652	15.77	1.66	3,5
3233654		7.97	10
3233656	16.25	4.76	7,11
3233657		0.05	14
3233659		-0.76	4
3233660		9.18	2
3233661		-0.78	16
3233663	18.63	4.89	9,17
3233664	15.70	1.59	3,5
3233665	12.70	0.31	13,10
3233667		1.36	15
3233669		9.18	5
3233670	18.58	4.69	9,17
3233671		8.68	20
3233672	18.84	4.81	18,9
3233674		8.49	10
3233675		8.68	15
3233676		8.68	20
3233677		9.18	2
3233678	12.74	0.55	13,10
3233679		5.28	7
3233680	18.63	5.03	8,16
3233681		1.32	10
3233682	18.03	9.29	17,2
3233683		-1.70	9
3233685		7.13	2
3233686		1.28	5
3233687		1.47	5
3233688	9.26	4.98	5,13
3233689	13.14	0.45	9,6
3233691		6.30	19
3233692		-0.76	17
3233693		4.59	17
3233697		-0.82	20
3233698	13.06	-0.68	7,25
3233699		5.04	12
3233700		8.68	21
3233701		-0.64	8
3233702	9.26	4.95	20,11
3233703		0.04	14
3233704	18.84	5.17	8,12
3233705		10.22	5
3233706	14.05	-1.02	9,26
3233707		8.68	17
3233708		1.52	6
3233710		-1.70	13
3233712		8.55	18
3233713	15.75	1.63	3,5
3233715		8.72	3
3233716		-1.71	13
3233717		1.42	6
3233718		-1.73	17
3233719		8.68	23
3233720		7.63	14
3233721	19.60	9.18	21,2
3233723	18.20	5.16	13,8
3233725	17.37	4.11	9,13
3233726		7.13	2
3233727	18.63	5.03	9,17
3233728	12.70	0.41	9,11
3233731		4.78	13
3233732	13.06	-2.05	21,20
3233733		1.46	5
3233735		9.25	17
3233736		4.72	11
3233737	15.71	1.59	3,5
872357		7.82	2
3233740		0.10	6
3233741	15.66	1.40	3,5
3233742		0.05	12
3233743	15.76	1.68	3,5
3233745	9.57	4.98	21,12
3233746		-0.28	15
3233747	18.55	5.40	20,11
3233748		7.13	2
3233750	17.44	4.80	11,22
3233751	18.67	4.91	12,16
3233754		1.32	5
3233755	17.44	4.33	11,22
3233756		8.72	21
3233759	9.26	5.21	5,13
3233760		1.52	6
3233761	9.47	4.69	21,12
3233763		-0.77	8
3233764	9.69	4.80	24,15
3233765	17.49	3.93	9,13
3233766	13.06	0.83	21,6
3233768	18.46	4.89	22,13
3233769	18.07	5.28	14,10
3233770		1.38	15
3233771	18.69	4.99	12,8
3233772	14.05	-0.69	9,25
3233773	15.78	1.70	3,5
3233774	13.42	10.03	7,18
3233776		-1.70	11
3233777	15.99	3.94	7,15
3233778		-0.82	9
3233779		1.56	10
3233780	18.94	3.96	14,9
3233781	18.49	4.90	15,21
3233783	17.28	3.40	9,17
3233784		10.33	19
3233785	13.42	-2.28	7,9
3233786		-0.47	4
3233788	9.47	4.79	5,17
3233789	14.04	-0.68	23,10
3233790		-1.67	6
3233792		5.39	9
3233793	18.44	4.66	12,16
3233794		-0.77	8
3233795		-0.64	8
3233796		-0.78	16
3233797	12.70	0.42	9,11
3233799	18.10	5.08	9,13
3233800		-0.76	19
3233801		1.38	17
3233803		1.41	17
3233804	19.64	9.98	15,19
3233805		-1.72	9
3233806		-0.79	8
3233807		5.47	13
3233809		-1.73	17
3233810		-1.71	13
3233811		4.90	11
3233812		4.61	18
3233813		4.91	12
3233814		1.16	13
3233816	9.26	4.99	5,13
3233817	17.44	4.98	11,22
3233818		5.47	13
3233821	13.42	-2.54	7,9
3233822		6.29	21
3233823	18.92	5.80	16,11
3233824	18.57	5.13	8,5
3233825	19.46	3.30	14,13
3233829	18.81	4.82	15,10
3233831	15.71	1.64	3,5
3233834	9.27	7.67	5,26
3233835	18.50	4.62	14,13
3233836	17.43	5.05	11,18
3233837		-1.67	6
3233838	19.39	9.98	18,22
3233839	18.44	4.66	10,14
3233840		0.05	12
3233842		6.44	24
3233843	17.30	4.75	9,17
3233844		6.44	26
3233845		7.12	2
3233848	15.71	1.60	3,5
3233849		8.68	23
3233850		-0.64	8
3233851	17.44	4.74	23,17
3233852	18.85	4.94	9,13
3233853	19.31	9.98	19,23
3233854		6.29	17
3233855	18.26	5.32	14,9
3233856	17.30	4.76	9,17
3233857	18.39	4.29	10,18
3233859		0.08	15
3233860		-1.71	9
3233862	19.03	9.35	17,2
3233863	15.71	1.59	3,5
3233864	18.51	5.10	20,2
3233865	15.55	4.79	4,15
3233866		6.30	19
3233867	12.73	0.51	13,10
3233868	17.37	4.23	9,13
3233870		1.41	19
3233873	17.43	5.01	11,18
3233874		8.68	19
3233875	18.83	6.54	13,16
3233876		3.29	9
3233878		-0.85	21
3233879	18.51	4.77	19,18
3233880	9.69	4.78	5,21
3233881		-1.92	13
3233882	17.28	4.72	9,17
3233883	17.41	5.01	9,17
3233889	13.50	7.30	20,18
3233890		8.72	22
3233891		0.06	19
3233893		6.29	20
3233894		6.29	23
3233895	18.56	3.94	14,9
3233896		-0.83	20
3233898	17.40	4.87	9,17
3233899		-1.71	11
3233900	13.50	7.30	20,18
3233901		6.44	20
3233904	18.62	4.24	8,12
3233905		6.29	18
3233906	17.39	4.19	9,13
3233907		8.68	19
3233908	17.43	9.29	9,23
3233909		4.29	16
2475526	15.51	4.71	4,15
3233912		7.13	25
3233913		8.44	14
3233914	18.32	3.41	18,9
3233915		8.76	24
3233916	17.89	4.76	17,16
3233918	18.53	5.18	19,10
3233919	18.49	5.27	20,11
3233921		7.50	17
3233922	17.44	5.50	20,10
3233923		1.53	5
3233924	17.44	5.21	11,18
3233925		-0.85	10
3233926		-0.38	8
3233927	14.95	4.43	4,15
3233928	15.75	1.64	3,5
3233929	15.70	1.59	3,5
3233930		1.46	5
3233931	18.72	5.48	10,14
3233932	12.73	0.52	13,10
3233934		7.82	2
3233935		5.32	13
3233936	12.87	-1.98	8,10
3233937	9.69	4.83	19,10
3233938	17.44	4.97	11,18
3233940		4.27	11
3233942		8.48	18
3233943	18.59	4.13	15,14
3233944	15.71	1.61	3,5
3233945	18.44	4.21	10,14
3233946		4.74	11
3233950		5.02	18
3233951		5.27	7
3233952	19.57	6.80	21,24
3233955		1.41	10
3233956		4.62	16
3233958	18.28	5.79	16,11
3233960	18.89	5.47	15,10
3233961		6.29	16
3233962	12.70	0.45	9,6
3233963	15.57	4.80	21,17
3233965	17.44	5.12	20,11
3233966	18.33	3.29	14,13
3233967	17.32	5.11	13,9
3233968	18.49	3.41	18,9
3233971	13.17	0.59	9,6
3233972		7.59	2
3233973	18.47	5.02	12,20
3233975		8.76	21
3233977		6.44	24
3233978		-1.72	17
3233979	9.25	5.41	21,12
3233981		-0.62	8
3233982	13.17	0.56	12,9
3233983	18.17	5.09	9,13
3233985	9.26	5.04	19,10
3233986	18.01	5.02	20,10
3233987		6.08	18
3233988		8.68	23
3233989		-0.07	13
3233990	18.67	5.17	12,16
3233991		8.68	16
3233993		-0.47	18
3233994		5.68	17
3233995		8.68	20
3233996	9.69	4.76	5,21
3233999	18.13	5.20	16,12
3234000		0.11	17
3234001		9.29	2
3234003		6.29	16
3234005		1.51	6
3234007	17.96	4.12	15,14
3234008	9.69	3.94	5,21
3234009		-0.63	8
3234010	18.40	5.08	19,25
3234011		7.13	2
3234014		-0.77	8
3234015		0.05	12
1877191	16.10	4.12	17,15
3234017	19.31	9.98	17,21
3234018	18.71	9.18	17,2
3234019	17.29	4.73	9,17
3234021		1.38	13
3234022		5.17	11
3234023		7.50	2
3234024		8.81	16
3234025		1.37	17
3234026		-0.82	18
3234027		8.44	14
3234028	18.51	4.77	9,17
3234029	17.51	5.08	13,9
3234030		9.35	16
3234031		1.37	15
3234032		4.98	12
3234033	18.34	4.77	12,20
3234036	12.87	0.83	21,6
3234037	19.30	9.98	17,21
3234038		9.11	14
3234039	13.05	-2.35	7,9
3234040		7.58	2
3234041	19.64	9.29	17,2
3234042		-0.97	17
3234043		1.36	15
3234044		1.51	5
3234047		0.05	12
3234048		-0.42	8
3234050	18.20	5.35	16,12
3234051	12.69	0.41	9,11
3234053	17.34	4.28	9,17
3234054		3.60	23
3234055	18.36	6.51	14,17
3234056	13.42	-1.98	7,9
3234057		8.72	22
3234058		3.22	21
3234059		-1.68	8
3234060	19.47	4.78	22,21
3234061		8.25	12
3234062	15.94	2.46	14,13
3234063	13.14	0.41	20,17
3234064	15.75	1.65	3,5
3234065	18.75	5.80	16,11
3234066	17.99	4.66	13,12
3234067	9.25	4.15	5,13
3234068		5.68	13
3234069		4.14	13
3234070		-0.84	14
3234071	9.26	7.58	20,2
3234072		-0.37	8
3234073		7.54	2
3234077		1.22	18
3234078		4.98	14
3234079	18.01	5.09	14,10
3234081	12.75	0.50	16,14
3234082	16.04	9.29	17,2
3234083	18.45	9.18	21,2
3234086		-0.64	8
3234087	18.35	5.10	20,2
3234088		-0.64	8
3234092		-0.84	10
3234093		4.31	6
3234094		-0.65	8
3234095		8.68	16
3234096	18.70	3.31	14,13
3234097		5.47	13
3234098	19.83	6.56	13,16
3234100		-0.47	13
3234101		-0.47	19
3234102		6.31	16
3234103	17.36	4.67	9,17
3234104		1.53	5
3234105		7.13	2
3234106	12.87	-0.69	23,10
3234107		0.05	19
3234111		-0.81	20
3234112		1.35	15
3234113	9.26	4.98	26,17
3234114	18.85	9.98	18,22
3234115	13.19	0.51	16,14
3234116	12.70	0.41	9,11
3234117	12.70	0.39	9,11
3234118		-0.26	13
3234119		8.68	21
3234120		7.13	2
3234121	15.71	1.59	3,5
3234122		5.68	13
3234124	16.09	3.60	16,10
3234125	18.46	4.95	12,20
3234126	13.12	0.41	12,9
3234127	12.87	-1.18	20,8
3234129		1.48	5
3234132		1.52	5
3234133	13.42	-1.02	7,22
3234134	19.29	9.98	19,23
3234136		-1.71	9
3234137	14.05	-2.20	9,11
3234138		5.28	13
3234139	18.39	4.42	10,18
3234140	13.17	0.52	13,10
3234141		6.44	4
3234145		1.31	10
3234146		8.68	20
3234147		-0.76	4
3234148	15.51	4.32	4,15
3234151		1.43	17
3234156	18.58	4.13	9,13
3234157	17.11	5.19	9,13
3234158		8.76	21
3234159	17.44	5.60	11,18
3234160	18.64	4.96	12,16
3234161		7.13	2
3234162	15.71	1.61	3,5
3234163		0.06	9
3234164		1.47	5
3234165	15.67	1.41	3,5
3234166		7.13	25
3234167	19.80	4.97	7,3
3234169	17.29	3.28	9,13
3234171		3.22	20
3234179	15.75	1.68	3,5
3234180		7.54	2
3234181		6.45	4
3234182	12.88	-2.67	16,15
3234183		5.47	17
3234184	18.40	5.08	17,23
3234185	13.14	0.42	12,9
3234186	13.17	0.56	20,17
3234187		8.76	20
3234189	19.11	5.35	14,9
3234190	15.69	1.58	3,5
3234192	18.51	4.77	8,16
3234193		5.69	18
3234196	18.25	9.18	17,2
3234197	13.14	0.45	9,6
3234198		3.48	9
3234199	18.01	4.79	18,9
3234200	19.84	6.08	3,13
3234202	17.64	5.45	9,13
3234203		1.37	15
3234205	13.42	-2.26	17,16
3234206		7.63	14
3234207		-0.37	8
3234208	15.70	1.61	3,5
3234210	18.34	4.76	19,18
3234211		-0.85	11
3234212		7.76	16
3234213		0.05	12
3234214	15.67	1.40	3,5
3234216		8.68	22
3234217		-0.78	16
3234219	14.83	9.35	17,2
3234220		-0.13	19
3234221		8.76	21
3234222	18.51	9.42	9,27
3234223	15.71	10.33	4,13
3234224	9.26	5.02	31,22
3234226		-0.58	8
3234227	15.70	1.64	3,5
3234228		-0.41	8
3234229		0.05	14
3234230		8.68	25
3234233	18.81	4.96	9,13
3234234	13.13	0.42	7,9
3234235		-0.77	4
3234236	19.65	6.49	14,17
3234237		5.36	12
3234239	15.92	4.66	16,2
3234240		0.06	9
3234241	18.49	4.96	21,27
3234242		4.30	10
3234245		1.45	10
3234246		5.88	7
3234247		-1.73	14
3234248		8.56	13
3234249		-1.72	17
3234250	13.42	0.83	22,6
3234251	13.06	-0.87	24,10
3234252	15.77	4.31	14,10
3234253	19.47	6.58	17,20
3234256	15.86	4.82	21,9
3234258		1.27	5
3234259		1.37	9
3234260		1.47	5
3234262	13.50	7.30	26,24
3234263	19.53	6.80	19,22
3234264		8.76	23
3234265	18.33	4.74	10,18
3234266	17.44	4.78	20,14
3234267		0.05	19
3234268	18.39	4.29	12,20
3234269		-0.77	11
3234270	15.71	1.62	3,5
3234271		7.76	16
3234272		8.76	23
3234273		7.38	7
3234274	15.17	7.68	22,26
3234277		6.29	17
3234280	12.68	0.38	9,11
3234282		7.82	2
3234283		4.14	18
3234284	15.17	7.68	19,23
3234285	18.42	4.24	10,14
3234286	17.40	4.23	9,13
3234287		-0.28	20
3234288	13.42	-1.16	20,8
3234290		0.04	14
3234292		7.12	2
3234294		8.76	19
3234295		3.22	21
3234298		4.77	13
3234299		8.76	23
3234300		7.59	2
3234304		-0.48	4
3234305		1.16	11
3234306		-0.64	8
3234307	13.14	0.45	9,6
3234308	12.87	-2.09	21,20
3234309	18.83	4.26	5,9
3234310		-0.82	14
3234311		-1.71	11
3234313		1.43	6
3234315	12.87	-2.72	21,20
3234317	19.47	9.98	20,24
3234318		0.05	12
3234319		3.23	3
3234321		6.44	23
3234324	13.42	-1.06	7,20
3234325		5.09	10
3234326	15.25	4.77	4,15
3234327	18.84	4.91	8,12
3234328	15.75	1.62	3,5
3234329	18.49	4.75	15,14
3234331	19.48	6.58	20,23
3234334		7.79	8
3234336		-0.85	8
3234337		7.82	2
3234339		1.37	9
3234341		-1.71	9
3234342	13.12	0.41	7,9
3234344	18.49	4.92	8,5
3234345	18.49	4.73	9,17
3234346	19.43	10.04	21,25
3234347	17.64	9.18	9,23
3234350	13.42	-1.87	7,9
3234352		-0.47	20
3234353	17.88	3.28	14,13
3234355	17.44	4.66	19,13
3234356	19.45	6.79	18,21
3234357	18.67	4.62	9,13
3234358	19.53	4.31	19,10
3234359	15.71	1.61	3,5
3234360	13.14	0.42	20,17
3234361	17.65	5.31	14,9
3234363	18.03	4.74	15,14
3234364		-0.77	8
3234365		1.48	5
3234366		3.94	7
3234367		1.37	9
3234368	18.49	4.73	8,16
3234370	12.87	-2.40	22,21
3234371	15.79	9.34	17,2
3234373	9.25	5.51	23,14
3234374		-0.65	8
3234377	18.61	4.66	9,13
3234378		6.08	13
3234379		1.28	5
3234380	16.27	5.02	16,11
3234381		4.47	10
3234385	16.24	9.18	17,2
3234386		10.33	20
3234387	18.51	4.77	9,17
3234388		1.41	10
3234389		-0.79	21
3234390	12.70	0.42	20,17
3234391		8.68	18
3234392	18.58	4.24	9,13
3234393		-0.77	11
3234394	12.73	0.52	13,10
3234399		-1.71	9
3234400	16.15	3.15	14,9
3234401		0.06	15
3234402		1.34	11
3234404		-1.71	11
3234405		4.69	13
3234407		8.68	19
3234408	18.32	3.41	18,9
3234409	18.03	4.70	18,17
3234410	13.10	0.21	16,13
3234412	19.84	8.74	3,12
3234415		5.00	6
3234416	16.20	4.16	7,11
3234418		-0.73	6
3234419		-1.71	11
3234420	18.42	4.13	12,16
3234421	14.04	-2.13	9,11
3234422		-0.13	13
3234423		8.55	8
3234424		-0.79	16
3234426	15.06	-0.33	4,6
3234427	18.46	4.93	19,25
3234429	9.47	4.79	23,14
3234430	18.73	5.56	10,14
3234432		8.68	18
3234433		7.90	16
3234434	18.09	9.35	17,2
3234435		-1.74	11
3234436		4.14	12
3234437	18.48	3.41	9,17
3234439		4.82	16
3234440	13.50	7.30	23,21
3234441	19.47	4.78	19,18
3234442	17.43	5.26	9,17
3234443		-1.68	6
3234444	18.33	4.74	12,20
3234447		-0.26	13
3234448		7.55	2
3234449	13.13	0.39	7,9
3234450		4.06	16
3234451	9.69	4.75	26,17
3234453		5.49	15
3234454		7.90	16
3234455		4.18	16
3234456	17.30	5.09	9,26
3234457		1.50	5
3234458	15.75	1.64	3,5
3234460		8.72	21
3234462	17.85	4.69	18,17
3234463	15.67	1.40	3,5
3234464	17.89	4.76	18,17
3234466	12.87	-1.00	8,27
3234467		1.40	17
3234468		8.81	15
3234469	16.20	4.03	15,10
3234470	15.77	1.64	3,5
3234471		6.39	16
3234472		-1.71	14
3234473		-1.71	10
3234474	12.70	0.40	9,11
3234475	17.44	4.77	11,22
3234476	18.32	4.73	12,20
3234477	13.14	0.41	7,9
3234478	13.05	-2.67	21,20
3234479	18.62	9.18	9,27
3234480		3.22	19
3234481	15.71	1.59	3,5
3234483	19.46	6.57	19,22
3234484		0.05	14
3234485		-0.25	14
3234486	17.57	4.81	9,13
3234488		0.05	12
3234489	18.56	5.08	15,21
3234490	17.88	4.74	19,18
3234491		7.13	12
3234492		1.54	5
3234493		5.29	15
3234495		-1.72	9
3234496	13.14	0.45	9,6
3234497		-1.71	17
3234498	18.34	4.76	22,21
3234499	18.46	4.96	16,22
3234501	17.94	5.08	15,11
3234502	15.27	-0.84	4,6
3234503	12.70	0.42	9,11
3234505		0.06	16
3234507		4.65	21
3234511		4.87	12
3234512		1.47	5
3234513	17.69	5.19	16,12
3234515	13.17	0.53	13,10
3234516		5.68	13
3234518	18.40	5.24	8,5
3234519	17.67	5.78	9,13
3234520		4.77	9
3234521		1.49	5
3234522		-0.80	6
3234523		-1.70	13
3234524		-0.80	6
3234529	12.73	0.58	9,6
3234530		8.68	19
3234533		1.48	5
3234534	9.25	6.29	5,25
3234535		9.18	16
3234536		0.05	12
3234537		-0.83	18
3234538		8.80	10
3234539		9.09	8
3234540		1.48	5
3234541		7.38	18
3234542		7.13	16
3234543		1.35	19
3234544	13.19	0.52	7,9
3234546		-1.68	8
3234547		-0.76	4
3234548		0.08	15
3234549	13.06	-1.94	7,9
3234550		9.77	5
3234551	12.69	0.40	9,11
3234552	18.85	4.94	8,12
3234553	18.72	5.48	12,16
3234554		6.30	23
3234556		-1.72	13
3234558	19.45	3.43	18,9
3234561	19.63	6.81	20,23
3234562		8.68	20
3234563		7.13	2
3234564	16.07	4.20	7,15
3234565		1.52	5
3234566		1.28	5
3234567		8.68	19
3234568	17.69	4.98	10,14
3234569	19.48	6.58	18,21
3234570		-0.78	8
3234571		1.50	5
3234572	19.10	9.18	17,2
3234573	19.44	4.71	18,17
3234574	15.71	1.59	3,5
3234575	13.06	-0.81	7,22
3234576	15.19	7.68	20,24
3234578		7.59	2
3234580		7.58	2
3234581		-0.63	8
3234582		9.15	17
3234585		-0.76	4
3234586		-1.71	21
3234587	15.17	7.68	20,24
3234588		-1.71	9
3234589		0.10	6
3234590	14.04	-0.91	16,3
3234591	18.31	4.70	18,17
3234592	14.04	3.37	9,28
3234593	17.95	5.09	12,16
3234595		6.29	18
3234596		-0.97	15
3234597	18.74	5.33	8,12
3234599	9.26	4.98	27,18
3234600		8.68	23
3234601		-0.45	16
3234602		6.44	4
3234603		8.72	22
3234605		1.37	15
3234606		-1.70	13
3234607		-1.74	13
3234609		-0.64	8
3234612		9.12	14
3234614	9.25	5.58	15,6
3234616		-0.23	11
3234617		8.68	23
3234619		-1.71	15
3234620		1.21	13
3234623	18.50	4.74	8,16
3234625		-0.63	8
3234627		7.13	12
3234628	18.56	5.06	18,24
3234630		-0.47	20
3234631		7.59	2
3234633		8.76	22
3234634		8.68	25
3234635		6.28	21
3234638		8.68	16
3234639	17.36	4.16	9,17
3234640		-0.65	8
3234642		4.80	10
3234644	18.47	4.70	9,17
3234645		1.41	6
3234647	18.32	4.73	12,20
3234648	18.51	9.42	21,2
3234649	9.27	7.81	24,2
3234650	12.70	0.42	9,11
3234651	18.08	5.08	18,14
3234653	15.71	1.61	3,5
3234655	13.17	0.52	13,10
3234656	18.44	4.21	12,16
3234657		5.88	7
3234658		6.44	25
3234659		-0.76	8
3234660	4.06	4.84	30,21
3234661		7.13	16
3234662		1.48	5
3234663		-0.14	11
3234664	17.44	4.68	11,18
3234665		4.72	11
3234666	17.75	5.01	12,16
3234667	15.77	1.64	3,5
3234669		7.13	2
3234670		1.41	6
3234671		8.75	17
3234672	12.75	0.48	9,11
3234673	17.44	4.72	11,22
3234674		6.29	16
3234675	12.87	-0.99	21,8
3234676		8.68	15
3234677	13.17	0.53	13,10
3234678		3.94	12
3234680	18.56	4.42	9,17
3234684	15.71	1.65	3,5
3234685		5.29	13
3234686	17.56	5.09	14,10
3234687		0.05	19
3234688		0.12	14
3234689		8.72	21
3234691		5.47	13
3234693		8.68	10
3234696	12.73	0.55	12,9
3234697		6.29	17
3234698	18.60	5.30	16,15
3234699		-1.71	17
3234700	17.44	5.36	19,9
3234701		8.76	20
3234703		9.11	14
3234704		8.74	16
3234705		1.40	6
3234707	15.97	3.87	18,17
3234709		8.68	21
3234710	17.44	4.82	9,13
3234711	17.96	4.24	7,11
3234712		8.68	25
3234714	13.17	0.50	13,10
3234716		-0.85	11
3234717		-0.81	13
3234719	16.12	3.80	14,13
3234720	18.00	4.88	22,13
3234721		0.05	12
3234722		1.38	15
3234723		8.76	20
3234724	12.73	0.55	9,11
3234726		5.28	18
3234727	9.25	5.55	27,18
3234728		1.39	10
3234729		-1.71	21
3234732	12.88	-0.83	8,21
3234733		-0.78	19
3234734	19.90	6.59	14,17
3234735	15.97	2.60	18,9
3234737	15.74	1.63	3,5
3234738	13.42	-0.70	7,23
3234739	18.32	4.73	10,18
3234740		-0.76	8
3234741		-1.72	21
3234743	18.01	5.27	15,11
3234745		9.47	14
3234746	9.70	7.59	24,2
3234747	15.80	4.30	15,11
3234748	16.06	4.06	22,13
3234749		7.12	2
3234750	15.71	1.65	3,5
3234751	16.73	4.99	9,13
3234753	15.99	3.94	19,18
3234755		4.14	13
3234757		6.44	19
3234759		8.68	17
3234761	9.25	5.51	5,13
3234762	18.71	5.12	15,10
3234764	19.06	4.96	5,9
3234769	9.26	4.86	5,13
3234770		-1.92	11
3234772		-0.78	16
3234773		-1.71	19
3234774	18.89	5.47	9,13
3234775		7.12	16
3234776		-1.71	19
3234779		10.33	21
3234780	16.22	4.14	13,8
3234781	18.88	4.64	14,13
3234783		1.42	6
3234784	17.90	5.01	9,13
3234786		7.20	18
3234787	17.44	9.35	22,2
3234788	13.19	0.49	21,19
3234790		0.08	15
3234791		7.13	2
3234792	18.64	4.96	10,14
3234794		1.36	19
3234795	19.84	5.68	3,12
3234796		4.62	16
3234797		3.94	7
3234798		7.13	2
3234799	17.40	4.92	9,17
3234800		1.46	5
3234801	9.57	5.27	5,14
3234802	14.93	-0.56	4,17
3234803		4.92	12
3234804		1.27	5
3234805	18.68	4.94	12,16
3234806		-0.83	19
3234808	18.71	4.79	18,17
3234809		-1.71	11
3234811		-0.79	8
3234812	18.11	5.09	8,12
3234813	18.11	5.09	9,13
3234816	9.25	5.51	25,16
3234817	19.31	9.98	20,24
3234819	13.13	0.39	18,15
3234820		-1.70	9
3234821		4.66	17
3234822		4.74	11
3234823		9.29	2
3234824		4.66	16
3234827	9.69	4.79	22,13
3234829	9.57	5.09	22,13
3234830		10.33	15
3234832		0.08	19
3234834		-0.46	15
3234835	18.63	4.95	8,16
3234836		4.14	13
3234837		-0.47	15
3234838		9.42	2
3234839		0.05	14
3234840	18.04	4.76	13,12
3234841		4.74	17
3234842	18.77	4.44	5,13
3234843		7.12	2
3234844		4.49	10
3234845	18.49	4.70	18,17
3234848		3.60	21
3234849		3.23	20
3234850	17.87	4.73	7,15
3234851		7.13	12
3234852		1.52	6
3234854	19.71	6.54	14,17
3234855		8.68	23
3234856		-0.77	11
3234857	17.32	4.86	14,10
3234858		4.60	12
3234860		1.17	19
3234862	15.67	1.41	3,5
3234863	15.32	-0.57	4,6
3234864	18.18	4.95	7,11
3234865	14.05	3.37	9,26
3234866		0.04	12
3234867	18.57	5.09	13,19
3234868	16.13	4.54	16,15
3234871		7.13	2
3234872		7.13	2
3234873	15.99	3.94	22,21
3234874	18.66	4.70	18,17
3234875		-0.77	11
3234876	13.14	0.42	7,9
3234877	18.39	4.83	18,24
3234878	12.75	0.50	9,11
3234879	19.45	9.98	18,22
3234880		4.74	11
3234881		-0.85	11
3234883	17.44	3.33	19,13
3234884	18.25	5.47	13,8
3234886	15.71	1.65	3,5
3234887		-0.86	8
3234892		3.22	21
3234895		-1.71	9
3234896	9.47	4.77	16,7
3234897	18.09	3.93	14,9
3234898		6.29	16
3234899	16.04	3.91	7,15
3234900		8.72	22
3234901	18.47	5.02	10,18
3234902		0.06	16
3234904		4.63	16
3234905		10.22	5
3234906	15.69	1.60	3,5
3234907		4.84	16
3234908	17.44	4.80	24,18
3234909	19.29	9.98	16,20
3234910		8.68	23
3234911		8.68	17
3234912		7.12	2
3234914	9.25	6.30	5,21
3234915	9.47	4.80	22,13
3234916	15.61	4.65	17,13
3234918		9.47	12
3234919	17.28	4.72	9,17
3234920		0.06	9
3234921	13.19	0.51	7,9
3234922		-1.71	9
3234924		8.68	12
3234925	19.48	6.58	17,20
3234927		8.68	20
3234928		1.35	17
3234929		1.46	5
3234930		1.37	9
3234931		0.12	17
3234933	12.74	0.53	13,10
3234936	18.63	4.89	22,13
3234938	14.04	-1.83	9,11
3234940	17.59	5.16	9,13
3234941		-0.45	4
3234942		-0.78	19
3234943		-0.49	11
3234944	19.47	9.42	21,2
3234946	17.44	4.28	11,18
3234947		1.47	5
3234948		8.80	11
3234952	12.69	0.39	17,14
3234953		1.38	13
3234954		-1.71	17
3234955	9.74	8.71	5,25
3234956	18.79	4.19	5,13
3234957	18.70	5.12	9,13
3234959		-0.08	10
3234961		-0.38	8
3234962		-0.82	20
3234964		-1.73	13
3234966		0.17	6
3234967		0.12	10
3234968	16.06	3.31	15,14
3234969		7.13	2
3234970		1.41	6
3234973		10.14	2
3234974		0.05	12
3234975	17.49	9.35	17,2
3234977		6.45	24
3234979	19.55	6.80	18,21
3234980	15.23	4.76	4,15
3234982		7.79	15
