ID	apKa1	bpKa1	atoms
85269393	14.12	-1.99	17,11
85269390	11.83	1.89	6,26
85269381	14.90	-1.73	5,14
85269378	11.20	-6.90	11,17
85269374		5.95	10
85269369	9.83	-5.00	13,16
85269366	10.90	-4.40	9,13
85269363	12.47	7.16	16,13
85269362	14.78	7.49	6,2
85269360	11.70	-1.24	15,17
85269359	11.59	0.48	14,10
85269354	18.47	2.22	24,20
85269353	11.19	0.47	15,21
85269351	12.01	2.96	20,12
85269349	12.66	-4.83	9,2
85269348	6.08	0.81	20,10
85269345	9.71	-4.29	23,23
85269341	12.87	-1.11	8,10
85269340	10.84	4.98	18,9
85269338	7.88	-7.04	16,16
85269337	10.50	-6.71	10,16
85269334	12.48	-6.77	10,12
85269327	12.26	-1.24	16,18
85269324	11.56	2.87	8,5
85269322	6.55	3.29	11,3
85269316		-0.47	8
85269313	11.77	-0.64	14,8
85269306	12.86	1.26	14,6
85269301	14.57	-4.75	13,23
85269296	13.39	-0.02	15,12
85269286	14.47	3.35	10,6
85269283	13.31	-1.24	9,15
85269282	13.88	-1.61	19,8
85269280	11.08	5.40	6,2
85269271	19.46	7.07	3,9
85269270	9.36	5.89	8,24
85269267	7.46	-4.77	13,22
85269265	10.05	-4.79	11,2
85269258		3.41	10
85269251	14.24		3
85269249	3.69	2.91	11,3
85269241	12.35	-3.89	15,28
85269239	18.73	-1.97	12,11
85269238	11.13	1.84	17,24
85269237	12.73	-6.79	7,9
85269236	12.63	-0.41	10,17
85269233	8.27	-5.08	9,11
85269228	13.95	-2.97	19,26
85269226	9.36	5.05	14,9
85269224	10.17	-1.10	11,18
85269221	9.27	2.62	15,17
85269220	10.44	-2.87	10,6
85269219	13.18	-1.70	14,9
85269218	10.89	-0.49	7,5
85269213	10.37	-4.95	11,18
85269212	12.48	-1.32	21,14
85269207	6.42	-1.36	7,19
85269205	15.48	-2.19	28,17
85269203	9.80	-4.83	26,34
85269202	8.52	-2.11	27,19
85269200	12.59	-4.89	8,16
85269195	12.89	1.49	11,6
85269192	14.92	-1.46	19,18
85269190	9.07	2.93	15,11
85269189	10.78	0.00	15,17
85269184	13.15	-5.06	17,19
85269183	15.50	-1.24	18,17
85269182	11.52	5.69	19,3
85269181	7.90	5.41	11,30
85269180	14.70	0.66	7,19
85269176	9.89	-0.88	12,23
85269175	9.79	-4.84	13,32
85269173	11.63	2.07	17,23
85269170	18.43	-4.14	23,29
85269168	3.21	0.34	27,9
85269166		1.10	13
85269165	12.32	-6.76	7,9
85269160	8.61	1.20	18,14
85269159	8.35	1.33	15,26
85269158	13.41	1.79	8,15
85269151	14.55	-4.83	9,17
85269149	12.29	1.54	20,12
85269146	19.12	3.40	2,24
85269143		-0.74	9
85269139	14.06	-3.48	9,20
85269134	9.54	-4.60	12,17
85269133	9.54	1.38	12,23
85269132	13.43	-2.34	11,17
85269128	8.80	-2.95	11,22
85269127	4.05	5.93	27,19
85269124	12.41	3.41	11,21
85269121	18.41	-1.10	18,5
85269118	13.81	-3.81	7,9
85269117	12.54	-7.04	14,20
85269115	9.87	-4.88	9,2
85269110	10.90	-6.98	21,9
85269109	13.10	-7.03	8,14
85269108	13.29	-2.54	18,25
85269107	13.28	1.79	9,16
85269105	4.00	-1.11	16,10
85269103	11.26	-4.87	22,2
85269101	13.86	-3.34	10,19
85269100	12.78	-4.14	17,14
85269099	13.66	-6.75	8,10
85269097	9.33	2.62	19,17
85269096	11.43	4.98	9,18
85269093	13.07	4.19	11,27
85269089	18.71	-1.71	12,16
85269085	8.01	5.92	10,26
85269077	13.90	-4.84	11,2
85269074	12.51	-0.32	10,8
85269072	13.19	-7.08	10,16
85269071	18.43	-4.00	26,32
85269070	14.07	4.59	10,2
85269066	13.28	-0.68	9,20
85269064	11.39	-3.04	11,4
85269059	18.44	-5.61	12,11
85269058	11.16	-3.04	16,23
85269057	14.61	1.88	11,21
85269055	7.53	3.48	25,2
85269050	16.68	-4.08	16,12
85269043		-4.85	2
85269037	11.13	-2.46	12,25
85269035	11.14	-2.42	14,25
85269025	7.04	-6.81	13,20
85269021	11.48	-4.94	26,30
85269020	16.69	-4.83	13,27
85269011	10.08	-6.57	29,9
85269010	18.43	-4.91	13,23
85268998	12.51	-0.32	21,29
85268992	11.98	-4.92	5,16
85268990	18.47	-5.78	12,14
85268986	13.72	-1.35	21,20
85268984	13.35	2.48	8,21
85268981	8.70	5.17	7,21
85268980	13.67	-3.68	13,12
85268979	13.05	-4.44	19,11
85268978	13.96	-1.21	8,15
85268971	12.17	-3.69	16,15
85268966	11.40	1.18	13,6
85268965	13.13	3.23	13,4
85268964	9.40	2.45	18,3
85268957	9.49	-7.12	11,14
85268954	10.23	-6.21	8,11
85268951	10.16	-4.09	14,17
85268949	14.70	0.59	18,13
85268948	6.95	-0.41	9,29
85268947	12.78	-4.14	17,14
85268945	10.54	-4.62	10,24
85268934	10.51	-4.14	7,28
85268930	9.52	-7.67	16,19
85268928	13.24	-1.20	17,23
85268927	11.47	-5.01	26,16
85268925	18.74	1.94	13,9
85268924	10.39	-4.14	10,8
85268918	8.50	-4.68	6,22
85268917	15.11	3.89	9,24
85268916	18.74	-2.74	12,15
85268913	9.94	1.44	11,17
85268910	9.92	3.50	25,17
85268909	6.82	0.17	17,13
85268908			
85268903	12.78	-4.14	17,14
85268902	9.36	-4.07	12,28
85268896	11.48	-2.02	9,19
85268891	13.41	-4.35	18,28
85268890	10.57	-0.09	6,8
85268888	9.05	-4.14	33,14
85268884	9.95	-0.67	15,5
85268880	12.15	-3.36	12,19
85268879		-0.02	10
85268877	12.78	-4.14	17,14
85268875	12.41	-0.05	15,17
85268870	11.05	2.09	18,9
85268865	9.18	-2.38	12,15
85268863	7.82	1.71	12,19
85268859	12.38	-3.93	11,27
85268856	7.95	-0.90	15,10
85268855	13.91	-3.67	17,19
85268853	16.21	0.65	18,21
85268851	9.35	1.19	10,12
85268849	4.30	2.02	28,30
85268848	10.28	3.19	13,20
85268845	11.38	-4.07	9,29
85268841	10.44	-4.62	12,16
85268839	17.90	-1.13	8,16
85268838	9.33	2.62	17,15
85268836	11.10	-7.37	16,18
85268835	10.76	-4.87	5,7
85268833	12.87	4.36	7,3
85268831	10.89	-6.67	11,14
85268830	12.53	-1.68	22,21
85268826	11.50	0.91	14,19
85268823	12.29	0.08	6,23
85268822	13.14	-4.63	12,2
85268818	11.29	-3.87	10,23
85268816	13.04	1.39	10,17
85268815	13.64	5.89	8,12
85268812	10.27	7.71	11,17
85268810	10.36	-4.72	23,13
85268808	11.43	-1.45	6,17
85268806	10.30	6.01	23,11
85268804	11.09	-3.91	8,11
85268802	14.08	-3.65	15,14
85268800	15.22	1.96	12,3
85268799	13.52	-3.88	20,22
85268798	2.23	-7.50	34,14
85268797	3.74	-3.67	27,8
85268795	9.99	-3.08	16,11
85268793	6.70	4.98	9,7
85268792		-0.82	20
85268791		6.23	21
85268787	9.33	2.62	17,19
85268781	13.12	-3.48	7,6
85268780	8.50	-1.91	35,15
85268776	15.16	-0.51	17,10
85268774	15.19	-0.77	19,18
85268773	13.72	3.84	14,28
85268772	15.15	-0.55	5,18
85268771	7.89	2.62	17,19
85268769	12.11	-1.93	10,12
85268767	10.74	1.04	8,19
85268766	12.65	5.33	17,2
85268765	13.20	6.13	19,10
85268763	10.05	-7.33	29,18
85268762	7.68	-1.75	11,5
85268758	13.70	-0.53	17,14
85268756	18.74	0.92	9,7
85268753	10.84	-4.30	8,11
85268749	14.90	6.79	10,21
85268748		-1.32	15
85268747	18.44	3.43	10,16
85268744	14.86	-4.58	11,28
85268742	18.41	-4.14	10,26
85268736		-2.82	9
85268735	14.65	-1.31	18,20
85268734	11.18	-3.91	11,28
85268731	12.27	-4.14	13,26
85268729	13.84	4.14	21,28
85268728	13.24	-6.67	9,11
85268726	9.17	4.33	14,15
85268724	11.58	-4.14	13,27
85268723	13.72	-4.51	16,8
85268722	12.99	-4.57	18,10
85268719	11.52	4.32	12,20
85268716	11.57	-3.06	12,4
85268715	11.20	-7.05	9,15
85268713	3.57	0.44	20,10
85268712	10.57	2.43	9,23
85268704	8.70	5.17	5,19
85268700	11.84	-3.88	11,27
85268698	13.27	-6.79	24,19
85268695	4.03	1.57	34,11
85268693	13.82	-2.71	10,6
85268692	11.17	1.28	13,19
85268687	13.32	-4.88	16,8
85268683	11.56	-1.04	21,13
85268676	13.11	1.85	6,13
85268674	8.39	-3.06	7,24
85268673	7.75	-1.27	8,19
85268672	10.06	2.49	13,15
85268665	13.39	-6.61	12,4
85268664	11.65	1.61	9,25
85268663	13.22	-7.04	9,15
85268661	13.42	-4.82	9,2
85268657	13.74	-4.52	17,2
85268646	13.21	4.82	9,29
85268644	12.09	-1.36	12,27
85268643	18.47	-4.14	21,13
85268638	11.48	-4.31	9,23
85268631	13.53	3.41	9,19
85268630	12.58	-4.14	8,30
85268625	9.20	1.04	10,23
85268620	3.57	0.77	23,13
85268614	5.95	0.31	9,19
85268611	7.49	-3.22	13,24
85268610		3.36	26
85268601	9.87	-0.96	20,10
85268594	14.09	-0.92	20,19
85268591	8.27	-3.91	11,27
85268585	13.11	-6.46	8,10
85268584		2.75	17
85268580	10.56	-0.10	18,20
85268577		-2.83	12
85268572		-2.43	12
85268570	9.90	-5.11	12,16
85268568	11.75	0.75	7,3
85268566	9.90	5.38	9,20
85268562	9.62	0.80	12,17
85268560	9.68	5.70	27,29
85268556	8.34	6.16	7,22
85268554	11.45	-4.64	21,11
85268548	13.88	-4.97	15,7
85268547	16.59	-4.87	14,15
85268544	8.50	-5.20	6,7
85268540	8.96	-4.64	23,23
85268532	3.35	-4.38	31,2
85268531	6.88	-1.27	9,20
85268529	12.82	6.71	13,7
85268528	9.52	3.95	9,5
85268516	8.77	0.07	5,19
85268512	8.26	-1.22	8,15
85268509	7.68	-0.66	8,23
85268507	11.24	-4.06	9,17
85268504	14.22	-4.15	15,21
85268499	8.61	1.10	27,23
85268495	8.49	-4.62	24,23
85268492	12.51	1.61	17,10
85268489	8.70	0.07	7,9
85268486	19.48	-6.03	14,13
85268474	10.24	-4.14	10,27
85268470	18.44	-2.87	12,22
85268462	19.47	-4.80	10,15
85268459	13.41	-4.56	8,10
85268458	18.41	-4.49	10,24
85268456	14.49	-4.86	15,7
85268453	14.55	-3.10	16,24
85268452	3.36	-5.58	13,12
85268449	14.05	2.05	15,8
85268444	8.55	-4.42	32,32
85268440	8.70	-7.06	13,10
85268439	4.04	7.80	28,16
85268435	3.15	-5.58	13,12
85268433	14.06	-2.96	20,27
85268430	11.19	0.48	12,18
85268426		4.23	14
85268421	14.40	-4.74	13,20
85268420	12.54	-3.90	7,28
85268412	6.77	0.59	18,20
85268411	9.33	2.62	14,16
85268403	16.69	-4.06	11,31
85268399	11.92	-4.55	11,2
85268397	12.11	0.54	5,22
85268396	13.58	-4.39	4,3
85268392	11.38	-4.07	9,30
85268390	13.42	-4.82	9,2
85268389	13.61	-6.77	8,10
85268387	11.84	1.69	9,15
85268385	9.78	-6.53	14,13
85268382	14.76	-5.70	9,11
85268374	7.56	-6.43	14,9
85268371	12.65	-4.06	10,29
85268369	13.39	-1.43	21,12
85268367		-3.65	9
85268362	9.68	5.76	10,12
85268358	7.13	-6.83	15,10
85268356	13.66	-3.01	7,9
85268353	12.38	-4.54	11,2
85268352	15.32	2.07	9,23
85268351	10.50	-4.87	24,2
85268342	11.20	-4.89	15,7
85268341	18.47	-4.57	16,2
85268340	15.12	-5.95	15,14
85268338	12.37	-4.00	11,31
85268337	12.65	-4.83	13,20
85268334	12.27	-4.46	19,2
85268333	12.01	1.61	17,10
85268332	10.37	-5.73	11,18
85268320	13.32	5.62	11,25
85268316	13.71	1.31	16,9
85268313	13.53	-6.04	15,9
85268312	11.85	-0.39	8,10
85268311	14.03	-4.79	15,2
85268309	13.00	-4.04	22,13
85268308	12.65	-4.06	10,29
85268299	13.64	-4.14	9,28
85268298	14.99	-6.21	13,12
85268297	12.50	1.61	13,29
85268296	12.65	1.61	9,25
85268294	12.69	-6.79	8,14
85268292	18.47	-2.23	11,19
85268284	18.47	-5.78	11,10
85268283	9.71	-4.29	20,20
85268281	4.99	-1.11	12,22
85268277	13.87	-6.94	13,8
85268276	7.21	-4.14	18,13
85268274	18.42	-4.18	11,7
85268271	13.18	-0.34	14,5
85268268	10.98	4.29	9,26
85268265	14.66	-4.57	19,2
85268259	18.47	-0.34	16,24
85268257	11.58	-7.08	11,6
85268253	11.11	-2.27	15,24
85268250	11.59	-2.91	14,20
85268249	13.92	-2.92	18,20
85268247	11.57	-0.68	16,27
85268241	8.76	-4.67	15,17
85268235	8.59	-4.77	12,10
85268231	12.27	-0.34	14,5
85268220	12.54	-6.88	10,16
85268212	9.33	2.62	15,17
85268210	16.72	5.21	8,5
85268208	12.72	2.96	20,12
85268207	6.85	-0.73	21,23
85268206	14.55	-4.84	9,27
85268204	11.63	4.64	16,21
85268199	13.56	1.58	16,14
85268195	19.38	-6.25	15,14
85268194	10.15	7.13	16,22
85268193	13.71	-4.44	13,25
85268192	13.07	-0.34	9,20
85268191	12.44	-5.04	15,10
85268188	8.81	5.55	8,10
85268186	7.06	-6.69	7,14
85268185	19.41	-6.40	14,13
85268183	14.77	2.22	27,20
85268182	18.45	-2.79	15,30
85268180	4.03	1.81	32,12
85268179	18.40	-6.56	12,14
85268178	12.95	6.79	13,33
85268170	10.89	-0.68	7,5
85268168	12.95	-4.38	5,14
85268166	12.01	-2.15	19,9
85268158	7.12	1.84	9,28
85268157	15.95	-1.08	12,11
85268155	12.98	-4.14	7,26
85268154	3.57	-0.93	20,10
85268146	8.61	1.08	28,24
85268145	12.50	1.58	15,26
85268142	6.66	-4.14	15,29
85268139	6.65	-4.80	15,33
85268138	11.77	-0.39	10,12
85268134	12.14	-2.66	5,25
85268133	12.32	-6.80	13,12
85268132	12.83	-7.04	9,15
85268130	19.48	5.54	11,18
85268129	12.95	6.43	12,14
85268128	13.33	-4.74	14,24
85268124	12.35	1.44	7,13
85268123	10.68	-4.91	21,11
85268121	11.30	-4.64	21,11
85268120	9.91	2.92	29,21
85268117	9.77	-4.31	17,20
85268116	11.46	-0.44	17,24
85268115	18.43	-4.14	12,18
85268114	11.11	1.19	7,14
85268112	12.35	2.23	11,8
85268110	10.70	-7.02	17,11
85268108	15.14	-1.97	17,11
85268102	14.30	-2.62	15,26
85268098	12.58	-2.85	8,21
85268096	12.26	-3.51	15,7
85268095	12.59	-4.09	8,32
85268090	10.79	-0.39	20,17
85268088	12.27	-3.34	10,17
85268083	14.35	-0.88	10,9
85268082	12.64	-4.12	11,5
85268072	12.08	-4.77	9,12
85268071	10.00	-6.01	14,13
85268069	11.05	-4.12	8,17
85268068	15.00	-1.99	17,11
85268067	6.89	-1.75	15,3
85268066	11.76	4.37	17,22
85268063	15.10	8.24	6,2
85268061	13.85	-7.19	11,14
85268058	9.87	-4.89	9,2
85268057	8.81	2.08	17,19
85268056	9.33	2.62	15,17
85268051	13.38	5.54	9,19
85268050	15.60	-7.08	11,14
85268044	12.14	3.19	12,19
85268043	12.50	-4.52	18,2
85268040	13.77	-3.48	12,4
85268039	14.94	-4.83	15,2
85268033	4.04	1.74	35,12
85268032	11.54	-4.10	7,28
85268026	11.41	1.31	11,17
85268025		-3.53	15
85268024	18.42	-4.62	14,2
85268023	10.72	-6.46	9,11
85268022	13.14	-4.07	10,31
85268021	4.04	1.71	36,13
85268015	9.87	-4.89	9,2
85268013	7.88	-3.46	22,12
85268011	10.09	-2.79	8,27
85268007	14.45	0.09	18,15
85268006	10.56	-4.44	14,21
85268004	7.56	1.14	14,16
85268002	11.12	-4.14	15,31
85268001	7.92	-1.25	9,20
85267998	13.65	-4.93	15,14
85267995	18.42	-4.83	12,2
85267993	12.27	-4.14	15,28
85267992	5.86	2.80	9,28
85267989	14.73	2.00	15,8
85267988	13.31	-2.54	19,26
85267987	6.49	3.81	17,28
85267985	14.56	-4.63	14,24
85267982	10.94	-4.59	12,8
85267978	16.56	6.97	14,20
85267977	11.00	-2.15	19,9
85267967	7.46	3.63	7,25
85267964	11.05	-2.43	9,8
85267959	10.56	-4.43	25,3
85267957	4.37	-5.80	16,12
85267954	11.36	-0.61	19,24
85267952	4.03		31
85267951	11.22	-4.14	7,28
85267950	9.68	5.70	27,29
85267947	9.88	-1.27	23,13
85267945	8.57	-1.05	13,25
85267943	8.90	-2.96	14,26
85267942	9.37	-1.23	19,14
85267935	16.55	-1.36	13,23
85267934	11.12	-1.21	10,17
85201920	7.58	8.64	26,8
85201917	13.88	6.91	21,25
85201910	3.55	2.09	19,5
85201906	12.28	5.60	21,3
85201905	12.95	5.38	18,13
85201902	14.11	-6.94	5,21
85200270	18.46	-0.30	11,7
85200262	11.21	-3.55	8,22
85200259	13.71	-0.34	11,19
85200247	7.87	-2.94	7,29
85200238	9.33	2.62	15,17
85200237	7.85	-0.37	7,10
85200231	10.92	-4.74	13,26
85200230	9.59	-4.14	16,13
85200228	9.87	5.67	21,23
85200225	13.83	-4.15	17,23
85200224	12.72	-2.66	8,22
85200221	15.00	-1.18	11,10
85200210	18.42	-6.76	13,12
85200207	13.31	-7.05	11,9
85200205	12.89	-4.74	13,23
85200196	13.18	-4.98	12,7
85200191	12.98	-7.05	7,13
85200184	9.06	-3.59	12,14
85200179	12.06	-4.15	8,18
85200171	19.15	-3.03	14,9
85200169	14.92	-4.58	19,2
85200164	14.07	-1.15	8,10
85200160	14.00	-1.16	10,12
85200157	13.20	-6.65	25,24
85200155	13.59	-1.13	16,18
85200151	18.47	3.71	16,12
85200150	10.47	-2.06	8,15
85200149	11.13	1.84	15,22
85200144	15.20	6.48	21,9
85200137	13.20	-2.08	9,8
85200135	12.99	-4.74	23,32
85200118		-1.01	11
85200114	14.70	-2.90	32,32
85200104	13.14	-4.14	16,13
85200098	13.61	-3.81	11,10
85200093	7.56	-5.98	15,10
85200089	9.62	-0.85	14,8
85200086	7.36	-0.13	11,20
85200082	11.33	-1.36	9,22
85200080	14.49	-2.91	9,4
85200079	9.19	-1.80	8,19
85200078		2.28	17
85200073	12.44	-1.24	16,18
85200070	12.67	5.25	9,24
85200067	13.97	3.40	5,24
85200066		8.14	2
85200063	9.05	-0.66	20,23
85200058	10.61	4.40	8,10
85200057	9.93	-4.21	14,2
85200056	14.57	1.38	11,18
85200054	12.53	-3.48	11,22
85200052	10.49	-7.56	8,10
85200036		-1.91	24
85200034	15.69	6.07	12,20
85200033	13.89	-1.98	16,10
85200032	9.35	-2.65	16,25
85200028	11.65	-2.06	10,17
85200026	7.51	-0.34	14,5
85200021	18.69	1.79	11,15
85200019	9.73	-4.64	13,8
85200015	7.43	-4.85	5,19
85200013	10.18	-6.47	10,18
85200007	10.12	-1.20	8,20
85200004	9.93	-1.10	18,9
85199999	13.77	-5.90	8,14
85199998	13.41	-4.83	10,3
85199997	9.82	-7.65	13,15
85199996	13.51	-1.75	9,16
85199993	3.57	0.88	21,11
85199992	9.33	2.62	19,21
85199989	11.43	-2.86	9,22
85199985	9.87	-4.51	9,2
85199983	9.06	-4.33	18,16
85199982	9.71	-4.29	24,24
85199977	13.08	-4.60	18,2
85199974	9.27	-4.60	20,20
85199973	13.84	3.50	18,11
85199970	9.67	-4.21	16,19
85199968	18.41	-3.00	10,20
85199966	13.75	-4.74	15,25
85199961	11.57	-4.07	16,30
85199959	12.17	1.58	7,18
85199958	13.41	5.54	10,20
85199955	10.20	2.34	27,18
85199953	15.12	6.95	18,22
85199952	15.82	-0.52	12,21
85199951	11.63	4.64	16,21
85199944	11.11	-0.77	10,15
85199943	12.49	1.58	8,16
85199942	3.96	-0.17	17,11
85199941	12.76	-6.79	7,9
85199938	12.85	-6.59	17,4
85199936	12.07	-3.66	19,21
85199934	13.71	-0.97	11,27
85199932	4.24	-4.65	14,7
85199931	14.79	2.18	15,19
85199927	12.76	-4.18	15,18
85199926	9.81	-1.46	20,11
85199925	11.50	1.40	11,16
85199923	9.05	-5.59	15,13
85199922	14.02	7.89	10,25
85199921	11.07	2.34	14,6
85199919	11.08	0.62	13,18
85199913	13.88	-3.38	20,13
85199912	12.50	-3.10	16,27
85199911	8.88	-6.20	17,19
85199907	16.70	-4.84	13,26
85199905	12.31	-6.71	7,9
85199903	15.14	1.51	21,16
85199902		-2.48	4
85199900	9.26	7.35	12,6
85199899	9.23	-4.31	15,18
85199892	12.51	-1.01	12,5
85199891	8.48	1.88	12,20
85199890	8.76	-4.87	16,20
85199887	13.19	-4.14	22,13
85199886	11.17	1.37	14,20
85199885	8.76	-4.81	15,19
85199884	10.30	4.35	29,20
85199882	13.76	-1.25	22,21
85199881	18.74	-2.89	16,26
85199877	8.41	-2.87	16,6
85199875	11.83	2.98	6,24
85199869	14.72	3.35	10,6
85199867	10.71	-6.80	18,20
85199865	13.10	-7.19	18,7
85199856	8.87	6.43	4,26
85199855	12.45	-1.25	19,22
85199850	12.15	-6.98	5,12
85199849	12.49	1.00	15,23
85199846	11.62	2.07	17,23
85199843	11.21	-6.80	14,16
85199842	8.90	-2.87	11,6
85199840	10.19	-6.76	25,11
85199834	11.63	2.07	13,19
85199833	8.49	-4.23	7,17
85199831	12.93	1.77	8,23
85199828	13.65	-1.23	20,19
85199827	12.00	-3.10	12,4
85199826	15.70	5.20	8,5
85199821	13.79	1.53	8,16
85199820	13.01	-2.09	9,8
85199819	8.98	-4.92	12,2
85199815	18.74	2.19	11,15
85199813	12.93	-6.93	7,13
85199807	13.71	-2.22	15,23
85199805	10.04	-4.32	10,8
85199804	10.70	-2.91	13,22
85199801	12.43	-3.21	8,19
85199796	12.34	6.40	5,16
85199789	9.00	-5.12	9,8
85199787	16.58	-4.84	15,14
85199781	11.99	0.72	13,14
85199779	9.72	-4.32	10,8
85199778	8.53	-4.32	10,8
85199775	13.92	-5.99	9,11
85199773	8.54	-4.55	12,2
85199768	11.28	2.09	17,16
85199767	13.56	-1.57	8,15
85199766	18.76	6.42	10,24
85199762	8.41	2.69	4,11
85199757	11.31	-2.90	23,37
85199756	10.13	-1.24	24,9
85199755	13.62	-1.92	9,19
85199753		1.41	23
85199745	11.84	2.35	9,16
85199743	14.28	-0.95	11,23
85199740	11.83	5.96	24,2
85199738	14.18	-5.83	9,11
85199736	13.21	2.35	8,15
85199733	14.61	-2.18	14,16
85199732	11.79	-0.41	9,11
85199730	9.12	3.85	9,23
85199723	13.32	-1.78	11,10
85199722	9.71	-4.21	13,16
85199721	10.31	3.19	11,18
85199719	9.85	-1.05	11,20
85199714	8.70	-3.98	9,15
85199713	11.25	-5.12	8,19
85199712	13.34	-5.01	17,12
85199709	10.35	1.56	9,5
85199701	12.40	1.58	18,29
85199697	11.08	-4.89	9,2
85199696	11.53	-2.95	16,34
85199693	10.61	-6.56	12,20
85199692	9.68	5.70	10,12
85199687	13.26	-4.10	7,26
85199686	8.45	5.97	14,21
85199684	9.70	-1.65	23,18
85199676	9.64	1.85	12,16
85199675	14.47	6.79	16,23
85199669	9.32	2.69	7,18
85199668	9.67	5.36	23,25
85199667	12.33	-4.45	12,16
85199661	10.36	-0.82	9,19
85199659	9.76	-4.43	16,2
85199657	9.43	2.05	20,12
85199656	10.51	-2.21	13,17
85199654	11.12	-4.42	5,12
85199647	10.72	-2.53	26,17
85199644	16.53	-4.10	16,12
85199641	9.19	-4.57	11,21
85199638	9.01	-6.80	9,15
85199635	15.68	5.24	1,16
85199634	12.66	-4.83	9,2
85199632	12.07	-4.51	9,13
85199631	15.02	-4.78	17,8
85199628	11.09	7.91	15,11
85199627	12.97	0.46	6,5
85199626	10.34	-1.52	10,6
85199621	10.55	-1.14	6,8
85199618		6.08	17
85199616	13.09	-6.16	18,17
85199613	10.27	2.35	25,14
85199612	13.17	7.59	11,19
85199611		-6.50	4
85199610	8.97	2.39	19,9
85199609	18.26	-1.46	12,16
85199607	11.62	-0.83	9,23
85199603	12.29	-1.83	26,15
85199602	8.80	-7.05	20,17
85199601	11.19	1.31	8,7
85199597		-2.62	12
85199595	13.13	-6.77	24,23
85199592		-1.38	20
85199585	12.98	6.61	16,2
85199584	15.06	4.98	21,14
85199581	10.41	-4.59	13,2
85199577	12.66	-4.90	16,17
85199572	7.46	-7.22	16,16
85199570		-1.19	20
85199569		4.73	10
85199568	13.24	5.68	11,15
85199567	13.71	1.25	9,22
85199566	13.27	7.83	11,19
85199563	12.03	-4.20	5,8
85199561		-1.18	15
85199558	2.78	1.67	22,6
85199557	11.23	-3.86	9,12
85199556	12.12	-1.80	12,21
85199554	11.64	-0.61	6,16
85199553	12.62	-2.08	20,9
85199550	8.47	-3.07	12,4
85199548	15.58	-7.82	11,10
85199539	11.01	1.92	11,8
85199533	10.25	-0.69	10,15
85199532	8.44	-2.17	21,24
85199527	10.76	-4.87	5,7
85199522	13.06	-5.58	10,12
85199515	10.35	1.46	11,7
85199514	16.53	2.44	11,20
85199513	18.47	-4.58	14,28
85199507	11.20	-3.48	9,20
85199504	18.73	-1.73	14,18
85199502	11.87	-4.86	9,2
85199501	13.06	-4.59	11,2
85199500	10.95	-2.91	7,4
85199498	5.62	1.66	7,4
85199497		-0.95	13
85199488	12.95	-4.38	5,14
85199486	12.01	-7.05	16,11
85199485	12.28	-1.17	24,7
85199483	8.81	2.08	15,17
85199482	14.49	0.55	11,19
85199480	14.72	-2.93	14,6
85199477	12.45	-1.42	22,15
85199475	11.45	-7.08	9,15
85199474	11.63	-4.87	11,9
85199471	16.20	1.51	18,16
85199468	15.68	4.46	31,14
85199464	14.31	-1.98	18,12
85199458	9.86	5.67	29,31
85199457	13.55	1.04	14,24
85199455	12.62	5.97	9,13
85199454	19.30	3.43	15,7
85199445	15.13	6.36	9,28
85199444	13.50	2.20	8,12
85199442	11.77	-4.44	6,13
85199439	7.30	3.95	9,5
85199437	9.27	-4.29	12,29
85199433	9.33	2.62	15,17
85199431		4.75	12
85199429		6.24	12
85199428	13.10	5.64	21,3
85199421		-0.55	15
85199413	13.99	1.48	17,9
85199412	7.92	-4.14	17,14
85199411	11.73	-1.24	15,17
85199409	10.00	-5.22	18,17
85199408	10.14	0.13	21,15
85199406	11.25	2.23	11,8
85199398	4.03	1.56	35,12
85199395	8.95	-4.15	26,12
85199393	9.34	-4.22	10,8
85199390	9.35	-2.38	8,19
85199383	14.45	-6.79	8,10
85199382	7.08	-4.00	12,27
85199372	13.37	-1.37	11,22
85199371	10.21	-0.47	8,15
85199370	9.86	4.32	13,21
85199366	14.50	-5.69	9,11
85199360	7.97	-3.84	4,11
85199352	11.57	-4.14	17,31
85199351	12.88	-2.64	13,27
85199350	9.93	-0.65	13,14
85199348	6.13	0.80	13,3
85199346		2.29	16
85199345	11.24	-4.40	10,15
85199344	4.28	-6.60	15,4
85199343	9.30	-4.41	19,3
85199342	11.94	-3.92	8,10
85199340	13.57	-1.54	21,23
85199336	13.84	-4.01	13,26
85199334	11.19	1.31	8,7
85199332	12.96	3.07	14,10
85199330	14.16	-1.48	13,12
85199320	13.33	-1.78	9,8
85199319	12.20	-4.73	6,15
85199314	10.85	-4.40	21,15
85199312	15.57	-7.08	14,17
85199308	10.11	-4.18	14,17
85199302	8.80	0.87	5,14
85199301	11.35	2.98	9,26
85199299	9.19	-3.97	12,2
85199296	9.68	5.51	24,26
85199295	13.12	1.02	18,25
85199294	9.89	-1.21	16,23
85199284		6.81	24
85199283	10.70	3.68	13,2
85199282	11.43	-4.53	9,2
85199279	11.41	2.12	5,17
85199277	9.48	-4.31	29,29
85199272	16.24	3.43	14,20
85199269		5.96	2
85199267	9.68	5.70	32,34
85199265	6.88	-1.34	9,20
85199260	13.59	6.36	16,28
85199258	14.41	-1.27	8,10
85199257	11.86	2.38	14,11
85199256	9.85	-4.09	16,14
85199255	6.94	-2.93	18,34
85199254	10.20	6.03	32,20
85199250	15.12	-4.60	13,2
