ID,SEL_100,VAL,logD,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90,MW,XLOGP,CLOGP,TPSA,HBD,HBA,LOGP_COLOR,MW_COLOR,LOGD_COLOR
39384,0.99,1.0,-9.5,3.47,10.88,zwiterionic,zwiterionic,zwiterionic,1646.845,-3.823,-10.66,645.48,21,21,green,red,green
10747,0.77,0.81,4.61,,8.0,basic,basic,neutral,477.569,6.068,5.31,37.61,0,2,red,yellow,red
78560,0.16,0.43,2.68,13.11,-5.15,neutral,neutral,neutral,293.277,3.365,2.68,88.03,2,3,green,green,yellow
474601,0.56,0.89,2.55,6.21,3.53,acidic,acidic,acidic,525.559,4.761,3.33,99.06,2,4,yellow,red,yellow
1325076,0.0,0.04,1.63,10.21,5.17,neutral,neutral,neutral,243.24,2.333,1.64,66.49,2,3,green,green,green
1308650,0.01,0.03,-0.02,15.6,9.07,basic,basic,basic,355.431,2.049,1.65,81.67,3,3,green,green,green
249562,0.2,0.65,0.91,14.9,8.32,basic,basic,basic,589.682,3.378,1.88,142.91,3,6,green,red,green
218282,0.95,1.0,3.49,11.61,4.59,neutral,neutral,neutral,298.767,2.916,3.5,35.83,1,2,yellow,green,yellow
84505,0.09,0.82,1.16,10.14,9.27,basic,basic,basic,301.38,3.133,2.37,72.72,4,3,green,green,green
3599,0.42,0.82,1.35,,7.62,basic,basic,neutral,385.503,1.749,1.78,69.64,0,4,green,green,green
1311787,0.02,0.13,3.11,,7.9,basic,basic,neutral,461.558,3.428,3.73,85.83,2,3,yellow,yellow,yellow
876,0.54,0.94,0.48,10.75,6.57,basic,neutral,neutral,265.292,0.262,0.54,123.99,3,4,green,green,green
705677,0.28,0.88,2.32,4.16,1.68,acidic,acidic,acidic,523.621,3.494,4.35,126.68,2,7,yellow,red,yellow
19226,0.01,0.16,5.03,11.93,4.97,neutral,neutral,neutral,361.435,4.798,5.03,41.57,1,2,red,green,red
1295159,0.03,0.18,2.25,9.64,5.14,neutral,neutral,neutral,222.242,2.456,2.26,46.01,1,3,green,green,yellow
1295151,0.0,0.14,2.5,15.59,6.49,basic,neutral,neutral,270.349,3.182,2.55,45.15,2,2,green,green,yellow
423034,0.0,0.1,2.34,7.79,-4.94,acidic,neutral,neutral,256.253,3.22,2.49,66.76,2,4,green,green,yellow
1327858,0.01,0.07,1.43,12.05,3.86,neutral,neutral,neutral,258.299,1.282,1.43,91.8,2,3,green,green,green
1327855,0.21,0.87,1.81,11.43,2.07,neutral,neutral,neutral,351.406,3.732,1.81,98.83,3,4,green,green,green
194598,0.08,1.0,2.98,4.45,-5.05,acidic,acidic,acidic,374.472,6.615,5.83,57.53,1,3,red,green,yellow
1286880,0.01,0.07,1.87,14.23,3.52,neutral,neutral,neutral,408.404,3.031,1.87,88.23,2,5,green,yellow,green
470534,0.13,0.32,3.48,16.53,4.12,neutral,neutral,neutral,370.404,4.173,3.48,82.96,2,4,yellow,green,yellow
18145,0.09,0.48,2.97,15.63,-5.36,neutral,neutral,neutral,222.239,3.372,2.97,30.21,0,2,green,green,yellow
453228,0.16,0.71,3.98,11.88,-2.97,neutral,neutral,neutral,482.193,2.253,3.98,90.82,4,4,yellow,yellow,yellow
1298925,0.0,0.05,4.53,11.81,1.92,neutral,neutral,neutral,470.52,3.992,4.53,115.79,2,5,yellow,yellow,red
1297214,0.02,0.32,-0.92,3.2,5.17,acidic,acidic,acidic,316.352,1.481,0.85,129.8,4,4,green,green,green
1319050,0.0,0.02,3.15,11.48,0.34,neutral,neutral,neutral,344.367,3.95,3.15,68.52,1,4,yellow,green,yellow
1319055,0.01,0.32,3.8,13.67,3.4,neutral,neutral,neutral,343.379,4.14,3.8,67.01,2,3,yellow,green,yellow
1316502,0.03,0.48,3.09,13.31,7.16,basic,neutral,neutral,266.341,3.648,3.28,53.6,2,2,yellow,green,yellow
1343805,0.03,0.23,2.71,,8.96,basic,basic,basic,378.421,5.475,4.28,76.59,0,4,yellow,green,yellow
485249,0.0,0.06,4.4,14.46,3.96,neutral,neutral,neutral,374.317,4.752,4.4,90.13,2,4,yellow,green,red
1325108,0.02,0.13,2.31,10.55,4.28,neutral,neutral,neutral,333.268,2.99,2.31,79.8,2,4,green,green,yellow
6182,0.36,0.96,0.94,,8.87,basic,basic,basic,230.23,2.394,2.42,15.27,1,0,green,green,green
1303011,0.02,0.24,1.43,10.55,4.9,neutral,neutral,neutral,265.27,1.738,1.44,79.8,2,4,green,green,green
1296938,0.01,0.19,1.58,10.57,2.32,neutral,neutral,neutral,283.261,1.697,1.58,79.8,2,4,green,green,green
1303016,0.21,0.5,5.6,12.07,8.23,basic,basic,neutral,612.699,6.034,5.71,90.69,2,4,red,red,red
383187,0.5,0.81,4.95,12.87,9.03,basic,basic,basic,494.416,7.813,6.59,63.17,1,4,red,yellow,red
1526135,0.05,0.76,5.67,16.58,-4.43,neutral,neutral,neutral,450.523,5.678,5.67,71.06,0,6,red,yellow,red
1526134,0.1,0.9,4.78,16.58,-4.43,neutral,neutral,neutral,422.47,4.66,4.78,71.06,0,6,yellow,yellow,red
95707,0.0,0.48,3.89,10.17,-8.04,neutral,neutral,neutral,351.848,3.087,3.89,63.24,1,3,yellow,green,yellow
3281,0.0,0.23,1.77,6.48,-5.34,acidic,acidic,neutral,254.237,2.948,2.73,70.67,2,4,green,green,green
1296825,0.01,0.18,-2.49,13.45,9.21,basic,basic,basic,363.155,-0.45,-0.62,123.21,4,4,green,green,green
2355,0.1,0.76,1.39,,10.33,basic,basic,basic,399.957,6.138,5.15,37.39,1,2,red,green,green
27341,0.08,0.35,-0.7,15.75,9.04,basic,basic,basic,235.325,1.408,0.95,58.36,2,1,green,green,green
27340,0.0,0.55,0.69,7.59,-2.79,acidic,neutral,neutral,323.129,1.429,0.88,112.7,3,5,green,green,green
27342,0.41,0.91,1.46,,9.8,basic,basic,basic,255.355,3.666,3.81,21.26,1,1,yellow,green,green
702184,0.07,1.0,3.46,16.45,8.86,basic,basic,basic,301.466,5.191,4.93,20.31,0,1,yellow,green,yellow
16505,0.07,0.41,2.82,15.59,8.21,basic,basic,neutral,403.969,4.035,3.69,29.95,1,1,yellow,yellow,yellow
559427,0.0,0.16,-1.0,3.99,-3.85,acidic,acidic,acidic,333.301,2.627,2.17,128.0,2,6,green,green,green
1285704,0.01,0.06,4.86,13.06,1.04,neutral,neutral,neutral,411.304,5.626,4.86,59.39,1,3,yellow,yellow,red
206713,0.74,1.0,2.66,14.5,7.93,basic,basic,neutral,407.505,3.939,3.3,57.95,1,3,yellow,yellow,yellow
1317446,0.0,0.18,1.32,,7.82,basic,basic,neutral,283.368,2.0,1.88,38.25,0,3,green,green,green
1301831,0.02,0.03,4.52,10.77,3.35,neutral,neutral,neutral,366.725,3.917,4.52,66.91,2,3,yellow,green,red
73067,1.0,1.0,1.15,9.97,10.87,basic,basic,basic,297.434,3.93,3.21,23.47,1,1,yellow,green,green
73066,1.0,1.0,1.47,10.01,11.05,basic,basic,basic,311.461,4.237,3.5,23.47,1,1,yellow,green,green
1301588,0.37,0.66,3.72,11.28,4.96,neutral,neutral,neutral,488.537,4.25,3.72,118.09,4,4,yellow,yellow,yellow
296748,0.61,0.85,4.64,14.2,1.97,neutral,neutral,neutral,334.412,4.916,4.64,55.99,0,4,yellow,green,red
2262,0.33,0.88,1.58,,10.47,basic,basic,basic,263.377,4.351,4.43,12.03,1,0,yellow,green,green
90866,0.31,0.64,1.94,13.96,9.04,basic,basic,basic,340.847,3.92,3.58,39.26,2,1,yellow,green,green
209968,0.05,0.19,3.55,8.32,-0.12,neutral,neutral,neutral,277.277,4.074,3.6,81.24,3,3,yellow,green,yellow
1288107,0.06,0.19,4.06,10.8,2.32,neutral,neutral,neutral,350.27,3.219,4.06,66.91,2,3,yellow,green,red
1062278,0.15,0.35,1.52,8.68,3.95,neutral,neutral,neutral,452.912,0.845,1.54,87.03,2,4,green,yellow,green
643171,0.0,0.0,-1.11,6.05,,acidic,acidic,acidic,62.025,0.404,0.25,57.53,0,3,green,green,green
137363,0.01,0.09,4.55,11.95,4.99,neutral,neutral,neutral,333.334,3.802,4.55,41.57,1,2,yellow,green,red
1308434,0.0,0.05,1.3,,3.21,neutral,neutral,neutral,210.235,1.915,1.3,56.21,1,2,green,green,green
573408,0.05,0.54,-6.18,1.88,9.54,zwiterionic,zwiterionic,zwiterionic,147.129,-3.888,-3.38,100.62,1,4,green,green,green
1317993,0.08,0.56,2.28,9.93,9.18,basic,basic,basic,460.525,3.791,3.62,102.93,4,4,yellow,yellow,yellow
52523,0.0,0.5,-0.78,,10.7,basic,basic,basic,179.302,2.33,2.07,26.02,1,0,green,green,green
26653,0.67,0.88,3.69,,6.7,basic,neutral,neutral,281.417,4.271,3.77,38.25,0,3,yellow,green,yellow
1287994,0.02,0.04,2.77,10.95,2.94,neutral,neutral,neutral,325.38,3.566,2.77,57.78,2,2,green,green,yellow
94060,0.3,1.0,1.79,9.76,6.62,basic,neutral,neutral,276.248,2.39,1.8,112.62,2,6,green,green,green
82983,0.44,0.77,-1.5,7.68,-2.98,acidic,neutral,neutral,246.192,-1.027,-1.32,104.55,3,5,green,green,green
186966,0.12,0.5,2.02,8.86,-1.07,neutral,neutral,neutral,705.721,2.287,2.04,175.4,5,8,green,red,yellow
1286922,0.03,0.2,2.69,9.58,7.16,basic,neutral,neutral,375.427,2.691,2.82,91.73,2,4,green,green,yellow
175447,0.0,0.1,-0.39,13.39,3.63,neutral,neutral,neutral,122.125,-0.379,-0.39,55.98,1,2,green,green,green
346297,0.0,0.09,2.29,,0.19,neutral,neutral,neutral,305.759,2.703,2.29,49.05,0,3,green,green,yellow
425372,0.01,0.38,-4.56,2.48,12.17,zwiterionic,zwiterionic,zwiterionic,188.228,-3.536,-4.07,111.23,4,2,green,green,green
1289536,0.04,0.18,2.1,17.11,9.24,basic,basic,basic,404.892,3.483,3.92,76.82,2,3,yellow,yellow,yellow
628448,0.0,0.88,5.25,10.33,9.62,basic,basic,basic,567.041,5.933,7.11,60.41,2,2,red,red,red
170212,0.05,0.3,3.56,13.35,5.37,neutral,neutral,neutral,472.335,3.73,3.56,79.82,1,5,yellow,yellow,yellow
1445393,0.01,0.05,1.32,9.37,2.85,neutral,neutral,neutral,346.407,1.094,1.33,115.27,2,5,green,green,green
259664,0.36,0.72,4.68,11.45,8.35,basic,basic,basic,646.732,5.673,5.49,111.25,2,7,red,red,red
450662,0.16,0.84,4.27,3.64,-4.75,acidic,acidic,acidic,531.908,7.842,7.6,77.76,0,5,red,red,red
1287136,0.13,0.44,2.7,14.84,4.18,neutral,neutral,neutral,376.452,3.75,2.7,70.25,2,3,green,green,yellow
165012,0.13,0.25,4.15,15.17,4.95,neutral,neutral,neutral,346.813,4.225,4.15,50.7,1,3,yellow,green,red
329015,0.16,0.47,5.52,11.48,4.04,neutral,neutral,neutral,403.5,5.585,5.52,92.93,3,3,red,yellow,red
1326007,0.24,0.62,3.36,11.49,9.04,basic,basic,basic,542.695,5.824,5.02,112.38,4,3,red,red,yellow
1323981,0.02,0.06,5.21,8.08,-1.43,neutral,neutral,neutral,361.417,4.95,5.29,74.25,3,3,red,green,red
1294502,0.14,0.51,5.1,11.49,7.62,basic,basic,neutral,481.612,5.545,5.52,83.28,3,2,red,yellow,red
1308325,0.44,0.89,2.96,10.23,4.26,neutral,neutral,neutral,475.319,3.126,2.96,143.02,3,6,green,yellow,yellow
143751,0.41,0.65,-2.93,1.73,9.86,zwiterionic,zwiterionic,zwiterionic,353.369,0.813,0.08,109.85,1,5,green,green,green
442187,0.1,0.66,5.57,13.88,7.96,basic,basic,neutral,530.623,5.324,5.62,83.07,1,4,red,red,red
1295908,0.02,0.18,0.54,12.97,0.98,neutral,neutral,neutral,215.208,1.774,0.54,74.94,2,4,green,green,green
85233,0.23,0.61,0.92,9.39,6.82,basic,neutral,neutral,552.667,2.36,1.02,164.8,4,7,green,red,green
1292940,0.01,0.13,3.92,10.4,2.41,neutral,neutral,neutral,387.41,4.215,3.27,92.93,3,3,yellow,green,yellow
13590,0.23,0.94,-3.22,0.91,6.8,zwiterionic,acidic,acidic,334.327,-0.624,-1.05,146.89,3,5,green,green,green
557741,0.36,0.91,1.59,14.58,8.24,basic,basic,neutral,465.945,3.384,2.49,86.05,2,4,green,yellow,green
1346762,0.18,0.32,2.41,3.57,7.6,zwiterionic,zwiterionic,acidic,630.616,6.449,1.28,129.8,4,4,green,red,yellow
1346766,0.16,0.97,5.73,10.98,-0.52,neutral,neutral,neutral,503.475,7.092,5.73,98.05,5,2,red,red,red
1346768,0.19,0.53,6.38,10.28,-0.58,neutral,neutral,neutral,535.492,7.108,5.73,98.05,5,2,red,red,red
1304486,0.0,0.33,3.55,13.09,-1.08,neutral,neutral,neutral,376.408,4.545,3.55,84.4,1,5,yellow,green,yellow
586555,0.08,0.96,3.31,13.87,9.76,basic,basic,basic,337.563,6.618,5.61,32.26,2,1,red,green,yellow
5170,0.02,0.18,2.7,7.86,-4.95,acidic,neutral,neutral,272.253,2.815,2.84,86.99,3,5,green,green,yellow
128313,0.03,0.5,1.99,,-2.01,neutral,neutral,neutral,492.439,2.528,2.41,7.12,0,0,green,yellow,green
44876,0.34,0.64,-4.94,3.32,-2.57,acidic,acidic,acidic,199.161,-0.788,-1.52,87.07,1,5,green,green,green
13693,0.63,0.88,2.07,,9.65,basic,basic,basic,369.329,4.757,4.3,23.55,0,1,yellow,green,yellow
1292026,0.0,0.05,0.93,11.99,2.42,neutral,neutral,neutral,234.254,0.819,0.93,101.03,2,4,green,green,green
51524,0.0,0.57,-2.04,4.16,-6.34,acidic,acidic,acidic,154.12,0.738,1.02,77.76,2,4,green,green,green
1289442,0.01,0.1,2.48,10.54,2.89,neutral,neutral,neutral,269.282,1.994,2.48,75.94,1,4,green,green,yellow
174489,0.19,1.0,5.02,14.61,2.34,neutral,neutral,neutral,482.362,4.966,5.02,72.28,1,4,red,yellow,red
510240,0.06,0.32,1.88,9.57,1.27,neutral,neutral,neutral,288.303,3.548,1.89,74.43,2,3,green,green,green
374008,0.12,0.45,-5.05,3.0,4.29,acidic,acidic,acidic,427.411,0.572,0.73,191.26,4,7,green,yellow,green
374007,0.22,0.62,-4.23,3.96,3.43,acidic,acidic,acidic,458.488,0.931,1.97,152.69,2,7,green,yellow,green
374002,0.5,0.83,-4.72,2.94,5.23,acidic,acidic,acidic,477.469,0.146,1.01,178.71,3,7,green,yellow,green
39570,0.37,0.87,0.86,19.7,8.18,basic,basic,neutral,251.715,1.269,1.7,80.0,2,2,green,green,green
8738,0.03,0.28,0.44,7.79,-0.78,acidic,neutral,neutral,222.244,0.463,0.44,72.68,1,3,green,green,green
1315652,0.01,0.17,3.23,17.11,9.24,basic,basic,basic,480.533,3.782,5.04,107.02,3,3,red,yellow,yellow
1178249,0.0,1.0,8.02,10.2,-4.16,neutral,neutral,neutral,452.713,8.545,8.02,58.64,1,3,red,yellow,red
1314087,0.0,0.08,5.21,12.98,-0.77,neutral,neutral,neutral,399.872,4.986,5.21,57.25,2,2,red,green,red
630975,0.02,0.32,1.91,13.11,4.86,neutral,neutral,neutral,507.489,4.533,1.91,129.21,3,6,green,red,green
1295619,0.17,0.67,0.91,13.72,9.92,basic,basic,basic,340.423,1.773,3.31,118.95,4,3,yellow,green,green
6713,0.78,0.89,4.27,,7.0,basic,neutral,neutral,421.575,4.368,4.42,36.02,0,2,yellow,yellow,red
692515,0.42,0.79,0.94,3.01,4.61,acidic,acidic,acidic,349.77,4.72,3.3,75.11,1,4,yellow,green,green
1303854,0.02,0.12,3.01,15.32,3.61,neutral,neutral,neutral,420.483,3.879,3.01,77.23,1,5,yellow,yellow,yellow
1515993,0.1,0.7,3.29,3.35,-2.8,acidic,acidic,acidic,422.353,6.502,6.7,70.67,1,4,red,yellow,yellow
486945,0.46,0.88,1.5,10.05,9.06,basic,basic,basic,453.597,4.838,2.91,71.53,1,4,green,yellow,green
176294,0.18,0.84,5.92,,-4.63,neutral,neutral,neutral,614.277,6.903,5.92,97.36,0,8,red,red,red
1321626,0.14,0.48,4.88,11.57,4.07,neutral,neutral,neutral,389.473,5.0,4.88,92.93,3,3,yellow,green,red
520053,0.05,0.28,2.74,4.28,3.06,acidic,acidic,acidic,518.924,4.918,5.49,105.93,1,7,red,red,yellow
217341,0.4,0.65,3.4,16.77,-7.44,neutral,neutral,neutral,302.408,2.266,3.41,54.37,1,3,yellow,green,yellow
1318222,0.0,0.09,3.46,14.71,4.95,neutral,neutral,neutral,366.841,3.571,3.46,62.22,2,3,yellow,green,yellow
1270807,0.18,0.41,3.77,3.93,1.73,acidic,acidic,acidic,588.48,7.427,6.97,93.45,1,5,red,red,yellow
1302962,0.0,0.04,0.94,12.08,5.85,neutral,neutral,neutral,219.24,0.914,0.95,81.0,2,3,green,green,green
627260,0.32,0.52,3.89,13.53,7.32,basic,neutral,neutral,260.398,4.205,3.97,28.68,1,1,yellow,green,yellow
1328335,0.02,0.1,3.02,7.85,8.55,zwiterionic,basic,basic,367.446,4.079,3.3,68.6,1,3,yellow,green,yellow
1318631,0.01,0.03,0.69,13.05,0.97,neutral,neutral,neutral,312.323,1.718,0.69,95.25,2,5,green,green,green
383827,0.04,0.3,4.33,11.28,5.51,neutral,neutral,neutral,378.423,4.423,4.33,80.04,3,2,yellow,green,red
291635,0.0,0.05,2.76,10.18,2.62,neutral,neutral,neutral,275.305,3.583,2.76,46.92,1,2,green,green,yellow
29382,0.08,0.8,6.54,11.45,-2.97,neutral,neutral,neutral,393.56,7.365,6.54,56.79,1,4,red,green,red
1325316,0.0,0.65,1.79,8.63,-3.9,neutral,neutral,neutral,425.453,3.497,1.81,109.39,1,8,green,yellow,green
1299486,0.05,0.44,3.03,13.87,3.45,neutral,neutral,neutral,333.203,3.456,3.03,55.98,1,2,yellow,green,yellow
12911,0.14,0.45,2.98,11.29,-2.07,neutral,neutral,neutral,238.284,3.566,2.98,44.89,2,1,green,green,yellow
1117757,0.15,0.23,3.14,14.75,-0.9,neutral,neutral,neutral,449.835,2.153,3.14,92.93,2,5,yellow,yellow,yellow
479169,0.2,1.0,5.04,10.59,-2.84,neutral,neutral,neutral,905.033,7.084,5.04,240.11,4,17,red,red,red
429662,0.79,0.94,1.93,12.87,6.73,basic,neutral,neutral,292.443,2.735,1.99,43.95,2,1,green,green,green
347877,0.07,0.17,2.09,11.08,7.64,basic,basic,neutral,450.638,3.597,2.53,81.75,2,3,green,yellow,yellow
675845,0.89,0.91,1.61,10.42,9.63,basic,basic,basic,467.64,3.747,3.54,62.16,2,4,yellow,yellow,green
103658,0.02,0.24,3.39,8.99,-5.68,neutral,neutral,neutral,228.243,3.593,3.4,60.69,3,3,yellow,green,yellow
312479,0.63,0.74,4.21,8.51,5.83,neutral,neutral,neutral,373.86,3.813,2.95,79.8,2,4,green,green,red
45498,0.92,1.0,6.25,10.99,4.11,neutral,neutral,neutral,416.582,5.879,6.25,46.5,1,2,red,yellow,red
574947,0.06,0.26,5.23,11.86,2.2,neutral,neutral,neutral,500.352,5.133,5.23,102.93,4,4,red,red,red
113138,0.83,0.94,5.54,12.49,4.13,neutral,neutral,neutral,435.277,4.262,5.54,120.64,2,5,red,yellow,red
360439,0.09,0.94,7.91,8.11,-3.95,neutral,neutral,neutral,573.699,6.721,7.99,123.93,4,6,red,red,red
327083,0.05,0.27,3.42,13.88,7.43,basic,basic,neutral,477.523,3.906,3.74,51.29,1,2,yellow,yellow,yellow
1313935,0.0,0.24,2.74,14.93,4.28,neutral,neutral,neutral,221.257,2.51,2.74,41.57,1,2,green,green,yellow
1173068,0.0,0.86,7.71,8.24,-3.46,neutral,neutral,neutral,632.74,4.277,7.77,127.07,4,9,red,red,red
212531,0.95,1.0,0.16,,9.43,basic,basic,basic,316.481,3.98,3.54,15.71,0,1,yellow,green,green
492184,0.75,0.8,4.42,13.91,1.47,neutral,neutral,neutral,426.256,5.067,4.42,109.84,2,5,yellow,yellow,red
56480,0.0,0.44,-0.27,,0.34,neutral,neutral,neutral,287.292,0.984,-0.27,106.02,0,6,green,green,green
316081,0.04,0.39,1.03,14.8,8.84,basic,basic,basic,368.863,3.346,2.48,65.97,2,3,green,green,green
1322185,0.02,0.26,2.61,9.7,4.93,neutral,neutral,neutral,386.403,1.309,2.61,109.72,3,4,green,green,yellow
296955,0.35,0.5,2.51,9.35,9.95,basic,basic,basic,540.614,5.039,4.0,84.53,1,4,yellow,red,yellow
1301009,0.0,0.13,4.11,8.4,1.98,neutral,neutral,neutral,345.398,3.444,4.12,75.6,2,3,yellow,green,red
372418,0.38,0.78,-2.79,3.37,11.27,zwiterionic,zwiterionic,zwiterionic,357.405,-1.309,-6.83,172.43,4,6,green,green,green
131689,0.68,0.86,3.47,,7.15,basic,neutral,neutral,425.519,4.411,3.66,43.86,0,2,yellow,yellow,yellow
336666,1.0,1.0,3.1,10.2,8.27,basic,basic,neutral,267.365,3.599,3.93,23.47,1,1,yellow,green,yellow
688476,0.05,0.1,2.58,11.44,-2.95,neutral,neutral,neutral,339.271,1.585,1.87,113.17,1,4,green,green,yellow
1305658,0.01,0.16,4.42,8.05,4.85,neutral,neutral,neutral,376.475,4.519,4.5,61.02,2,2,yellow,green,red
1315072,0.03,0.18,1.21,,8.85,basic,basic,basic,361.437,1.949,2.66,70.26,1,4,green,green,green
1289881,0.1,0.24,2.88,15.81,5.2,neutral,neutral,neutral,380.487,3.593,2.89,80.9,2,3,green,green,yellow
34197,0.69,0.94,2.95,14.17,7.64,basic,basic,neutral,312.433,3.068,3.39,30.87,1,1,yellow,green,yellow
508340,0.57,0.96,3.73,8.91,-0.39,neutral,neutral,neutral,407.466,3.083,3.74,108.62,3,5,yellow,yellow,yellow
372597,0.48,0.71,3.49,13.94,-1.68,neutral,neutral,neutral,527.675,3.97,3.49,104.81,2,5,yellow,red,yellow
1271036,0.02,0.21,3.11,11.41,7.81,basic,basic,neutral,475.467,4.192,3.66,101.54,2,4,yellow,yellow,yellow
620795,0.06,0.12,4.93,11.15,7.39,basic,neutral,neutral,640.775,4.028,5.23,125.05,2,7,red,red,red
399211,0.0,0.2,2.9,4.74,-3.16,acidic,acidic,acidic,472.7,4.279,5.51,77.76,2,4,red,yellow,yellow
8062,0.63,0.88,3.54,10.36,-1.18,neutral,neutral,neutral,853.906,4.964,3.54,221.29,4,14,yellow,red,yellow
3587,0.37,0.71,1.57,,7.14,basic,neutral,neutral,401.483,1.128,1.76,86.71,0,5,green,yellow,green
675307,0.54,0.96,0.95,15.0,7.93,basic,basic,neutral,339.431,2.352,1.59,68.36,3,2,green,green,green
675304,0.09,0.61,1.52,,9.47,basic,basic,basic,274.788,3.221,3.58,16.13,0,1,yellow,green,green
340684,0.93,0.98,3.41,6.16,-0.53,acidic,acidic,acidic,447.884,2.565,4.67,88.76,1,5,yellow,yellow,yellow
353859,0.2,0.88,0.9,8.83,-4.92,neutral,neutral,neutral,472.576,1.205,0.92,130.08,2,7,green,yellow,green
2271,0.0,0.58,1.06,12.23,0.25,neutral,neutral,neutral,162.188,0.152,1.06,32.34,1,1,green,green,green
304381,0.0,0.0,-1.11,6.05,,acidic,acidic,acidic,84.007,-1.052,0.25,60.36,0,3,green,green,green
49931,0.43,0.71,-6.56,3.26,1.8,acidic,acidic,acidic,454.439,-0.619,-0.51,210.54,3,9,green,yellow,green
1419,0.48,0.88,0.89,19.69,8.15,basic,basic,neutral,251.715,1.237,1.7,80.0,2,2,green,green,green
1321405,0.01,0.25,0.47,12.87,6.88,basic,neutral,neutral,238.309,1.717,0.58,73.83,3,3,green,green,green
552277,0.3,0.52,2.05,11.07,9.47,basic,basic,basic,568.971,1.542,2.69,106.56,2,4,green,red,yellow
196506,0.0,0.0,-17.98,3.41,,acidic,acidic,acidic,1687.81,-8.73,5.57,422.57,0,27,red,red,green
330287,0.05,0.23,2.69,13.88,7.43,basic,basic,neutral,427.515,2.776,3.0,51.29,1,2,green,yellow,yellow
330282,0.09,0.3,2.39,13.88,7.43,basic,basic,neutral,439.551,2.832,2.7,60.52,1,3,green,yellow,yellow
330283,0.09,0.27,3.15,13.88,7.43,basic,basic,neutral,443.97,3.474,3.46,51.29,1,2,yellow,yellow,yellow
1292518,0.0,0.96,3.84,8.0,-5.86,neutral,neutral,neutral,465.442,3.399,3.94,94.91,2,5,yellow,yellow,yellow
1327590,0.05,0.11,3.04,15.12,4.95,neutral,neutral,neutral,318.369,3.408,3.04,51.22,1,3,yellow,green,yellow
397382,0.05,0.14,2.82,5.58,-1.87,acidic,acidic,acidic,426.403,4.581,3.44,143.16,3,7,yellow,yellow,yellow
1077767,0.0,0.0,-3.81,1.7,,acidic,acidic,acidic,104.061,-1.033,-1.15,60.36,1,3,green,green,green
365538,0.01,0.39,-1.55,10.16,1.85,neutral,neutral,neutral,225.205,-1.47,-1.55,119.05,3,5,green,green,green
118159,0.0,0.05,-0.33,10.15,1.61,neutral,neutral,neutral,233.227,-0.07,-0.33,110.08,3,5,green,green,green
1293567,0.0,0.09,-0.34,9.26,10.04,basic,basic,basic,366.46,2.945,1.35,99.93,3,3,green,green,green
1299947,0.0,0.07,3.52,9.63,0.34,neutral,neutral,neutral,344.367,3.677,2.87,79.52,2,4,green,green,yellow
951404,0.0,0.17,-1.57,4.01,1.75,acidic,acidic,acidic,231.247,1.381,1.59,69.56,2,3,green,green,green
188815,0.67,0.89,-0.92,3.07,10.91,zwiterionic,zwiterionic,zwiterionic,508.634,0.551,-4.06,177.71,5,5,green,red,green
380567,0.0,0.49,0.12,7.54,4.82,acidic,neutral,neutral,211.219,0.715,0.33,69.54,1,3,green,green,green
4347,0.42,0.58,-7.09,1.53,9.12,zwiterionic,zwiterionic,zwiterionic,187.15,-2.945,-4.04,109.85,1,5,green,green,green
4345,0.2,0.57,2.49,12.45,5.06,neutral,neutral,neutral,266.298,1.982,1.84,58.12,1,3,green,green,yellow
207564,0.88,1.0,-1.44,3.7,7.73,zwiterionic,zwiterionic,acidic,569.649,0.639,-3.03,199.95,6,7,green,red,green
316154,0.24,0.86,4.64,12.8,-1.23,neutral,neutral,neutral,319.826,5.52,4.64,42.09,1,2,yellow,green,red
65494,0.15,0.68,-1.19,14.67,0.47,neutral,neutral,neutral,211.218,-0.333,-1.19,90.37,2,4,green,green,green
1309591,0.05,0.28,4.06,11.64,5.59,neutral,neutral,neutral,383.469,4.282,4.07,93.61,3,2,yellow,green,red
21697,0.1,0.59,2.56,14.84,-6.99,neutral,neutral,neutral,314.356,2.798,2.56,60.44,0,4,green,green,yellow
361444,0.04,0.23,2.34,11.81,8.19,basic,basic,neutral,542.026,4.259,3.2,90.44,1,7,yellow,red,yellow
1173967,0.95,1.0,-11.06,2.88,10.47,zwiterionic,zwiterionic,zwiterionic,1637.878,-3.604,-10.02,613.23,21,19,green,red,green
16088,0.65,0.94,5.91,12.42,1.68,neutral,neutral,neutral,463.787,5.065,5.91,49.64,1,2,red,yellow,red
161229,0.64,0.95,2.34,,9.55,basic,basic,basic,343.41,3.734,4.47,12.47,0,1,yellow,green,yellow
2361,0.28,0.74,3.43,,7.51,basic,basic,neutral,326.823,3.383,3.79,23.78,0,1,yellow,green,yellow
27613,0.29,0.62,2.66,17.34,7.16,basic,neutral,neutral,396.44,2.538,2.85,114.74,2,6,green,green,yellow
47163,0.83,0.87,1.66,16.08,3.05,neutral,neutral,neutral,340.38,2.308,1.66,112.41,2,5,green,green,green
1069006,0.03,0.25,3.81,1.64,-3.72,acidic,acidic,acidic,420.362,3.983,3.93,88.42,1,5,yellow,yellow,yellow
624465,0.06,0.29,1.9,,2.99,neutral,neutral,neutral,437.495,1.564,1.9,111.63,1,6,green,yellow,green
624466,0.26,0.34,2.82,,2.99,neutral,neutral,neutral,479.575,2.972,2.82,111.63,1,6,green,yellow,yellow
