ID,SEL_100,SEL_5000,logD,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90
1308552,0.41,0.93,0.4,15.03,9.53,basic,basic,basic
6902,0.8,0.9,1.04,10.07,7.84,basic,basic,neutral
60597,0.12,0.37,3.26,19.69,6.57,basic,neutral,neutral
210977,0.71,0.97,2.56,20.0,7.27,basic,neutral,neutral
451337,0.48,0.52,-0.39,,10.33,basic,basic,basic
314001,0.4,0.8,1.6,13.95,-2.19,neutral,neutral,neutral
228121,0.58,0.84,-0.72,14.03,9.31,basic,basic,basic
8682,0.2,0.82,-1.49,12.46,7.2,basic,neutral,neutral
1148669,0.0,0.0,-1.13,,,neutral,neutral,neutral
570958,0.28,0.66,3.42,13.36,-1.25,neutral,neutral,neutral
1328865,0.23,0.52,2.01,13.96,4.23,neutral,neutral,neutral
9623,0.24,0.67,0.42,4.21,6.75,zwiterionic,acidic,acidic
1286861,0.08,0.4,5.12,10.4,5.0,neutral,neutral,neutral
89123,0.2,0.7,2.11,11.52,10.3,basic,basic,basic
1177130,0.43,0.78,1.75,9.69,8.97,basic,basic,basic
996,0.41,0.87,3.09,,9.2,basic,basic,basic
18414,0.73,0.95,3.54,,0.43,neutral,neutral,neutral
430646,0.27,0.8,3.65,19.69,6.56,basic,neutral,neutral
1334936,0.05,0.11,2.35,13.2,8.68,basic,basic,basic
144548,0.95,1.0,3.65,,-4.17,neutral,neutral,neutral
1301537,0.0,0.12,0.51,8.98,10.44,basic,basic,basic
477093,0.0,0.13,3.74,4.44,-5.1,acidic,acidic,acidic
21523,0.43,0.65,5.46,4.29,-1.08,acidic,acidic,acidic
67987,0.06,0.36,2.97,7.99,-5.42,neutral,neutral,neutral
650400,0.56,0.69,0.5,,9.73,basic,basic,basic
13432,0.62,0.88,-2.62,3.61,7.73,zwiterionic,zwiterionic,acidic
273,0.1,0.18,3.12,10.9,2.44,neutral,neutral,neutral
27610,0.33,0.67,3.13,,6.67,basic,neutral,neutral
1295579,0.04,0.16,2.57,14.73,4.95,neutral,neutral,neutral
1313016,0.02,0.23,2.74,14.18,7.5,basic,basic,neutral
1313019,0.0,0.55,-1.89,12.85,6.36,basic,neutral,neutral
490644,0.36,0.85,1.87,11.45,8.57,basic,basic,basic
707683,0.13,0.28,0.09,14.1,9.97,basic,basic,basic
1292164,0.0,0.03,4.35,14.12,-1.49,neutral,neutral,neutral
447415,0.02,0.07,3.51,10.73,8.97,basic,basic,basic
196129,0.02,0.19,-25.4,2.72,,acidic,acidic,acidic
196128,0.0,0.04,-25.63,2.73,,acidic,acidic,acidic
1320719,0.05,0.19,3.62,15.25,4.95,neutral,neutral,neutral
194,0.02,0.53,-4.35,3.09,-3.84,acidic,acidic,acidic
336113,0.86,1.0,6.67,15.78,10.61,basic,basic,basic
315977,0.0,0.23,3.1,16.86,-4.22,neutral,neutral,neutral
13329,0.06,0.14,1.36,9.68,-5.89,neutral,neutral,neutral
116848,0.17,0.91,-0.3,3.44,1.76,acidic,acidic,acidic
100257,0.72,0.74,3.39,,3.76,neutral,neutral,neutral
84097,0.05,0.3,-6.14,0.69,10.21,zwiterionic,zwiterionic,zwiterionic
171563,0.03,0.36,3.91,9.21,-6.28,neutral,neutral,neutral
1302701,0.02,0.2,3.82,10.47,6.2,basic,neutral,neutral
1511335,0.04,0.33,2.57,14.02,5.8,neutral,neutral,neutral
1162276,0.04,0.84,3.53,14.59,2.0,neutral,neutral,neutral
642870,0.2,0.45,-2.5,3.05,10.24,zwiterionic,zwiterionic,zwiterionic
692472,0.04,0.09,2.09,14.77,2.54,neutral,neutral,neutral
1994,0.67,0.94,-0.99,9.81,8.96,basic,basic,basic
35158,0.02,0.11,1.36,9.34,-6.29,neutral,neutral,neutral
1315532,0.05,0.39,3.95,8.32,3.63,neutral,neutral,neutral
370955,0.03,0.18,3.22,10.37,-2.38,neutral,neutral,neutral
422894,0.06,0.17,2.28,8.83,2.7,neutral,neutral,neutral
1173235,0.95,1.0,2.64,7.57,-2.95,acidic,neutral,neutral
255175,1.0,1.0,-1.3,3.16,10.19,zwiterionic,zwiterionic,zwiterionic
1292097,0.0,0.02,4.02,10.64,3.73,neutral,neutral,neutral
448290,0.15,0.4,3.29,11.46,1.65,neutral,neutral,neutral
448297,0.0,0.29,2.91,,0.61,neutral,neutral,neutral
40144,0.04,0.12,2.68,15.17,8.31,basic,basic,basic
40145,0.04,0.12,2.88,15.17,8.24,basic,basic,neutral
40141,0.04,0.12,3.3,15.17,8.36,basic,basic,basic
40142,0.04,0.19,2.86,15.17,8.36,basic,basic,basic
40143,0.04,0.23,2.04,15.17,8.01,basic,basic,neutral
61315,0.7,0.95,1.87,9.66,3.92,neutral,neutral,neutral
120695,0.29,0.62,4.15,15.17,4.95,neutral,neutral,neutral
605,0.33,0.76,2.48,,9.2,basic,basic,basic
601,0.83,0.98,1.6,17.02,7.98,basic,basic,neutral
158277,0.28,0.72,1.06,8.02,9.18,basic,basic,basic
158276,0.48,0.74,5.34,8.89,7.95,basic,basic,neutral
493093,0.75,0.96,2.2,11.62,8.13,basic,basic,neutral
519288,0.98,0.98,-0.92,2.12,10.7,zwiterionic,zwiterionic,zwiterionic
119288,0.0,0.6,2.62,,10.58,basic,basic,basic
1291134,0.01,0.13,1.8,13.06,1.04,neutral,neutral,neutral
1313936,0.0,0.06,5.2,4.29,-1.99,acidic,acidic,acidic
1281709,0.0,1.0,4.03,9.61,4.39,neutral,neutral,neutral
166761,0.0,0.41,2.73,12.32,5.37,neutral,neutral,neutral
49783,0.71,0.71,0.79,11.35,7.76,basic,basic,neutral
34045,0.08,0.52,-4.68,1.46,8.56,zwiterionic,zwiterionic,zwiterionic
47209,0.01,0.32,1.46,6.57,-5.38,acidic,acidic,neutral
344540,0.46,0.91,2.96,7.23,3.76,acidic,acidic,neutral
19774,0.64,0.68,1.04,9.54,8.64,basic,basic,basic
1300868,0.13,0.55,3.41,11.49,8.99,basic,basic,basic
327082,0.09,0.27,4.19,13.88,7.43,basic,basic,neutral
1355868,0.93,0.93,-1.44,12.62,10.81,basic,basic,basic
411442,0.0,0.42,1.24,9.73,-0.64,neutral,neutral,neutral
1304316,0.08,0.5,4.36,11.49,9.1,basic,basic,basic
1443270,0.0,0.0,-9.58,11.02,-3.68,neutral,neutral,neutral
1443271,0.0,0.0,-6.24,11.74,-3.68,neutral,neutral,neutral
1297531,0.08,0.21,0.98,15.03,8.71,basic,basic,basic
1522473,0.13,0.24,4.42,9.14,3.77,neutral,neutral,neutral
1070560,0.0,0.14,2.63,13.53,7.84,basic,basic,neutral
96107,0.26,0.52,0.23,8.21,-7.81,neutral,neutral,neutral
4584,0.38,0.79,-1.45,10.01,9.27,basic,basic,basic
65605,0.18,0.72,3.97,,8.75,basic,basic,basic
96693,0.39,0.9,5.33,14.42,7.33,basic,neutral,neutral
1022646,0.0,0.3,3.73,,2.94,neutral,neutral,neutral
27278,0.24,0.84,1.22,14.42,8.91,basic,basic,basic
1429542,0.08,0.21,3.45,,6.26,basic,neutral,neutral
568339,0.14,0.42,3.44,11.52,8.29,basic,basic,neutral
568338,0.01,0.06,3.32,14.12,5.43,neutral,neutral,neutral
84800,0.17,0.46,-6.27,1.18,6.61,zwiterionic,acidic,acidic
577380,0.33,0.52,3.05,12.71,0.59,neutral,neutral,neutral
1290814,0.1,0.49,4.33,10.2,3.08,neutral,neutral,neutral
327390,0.36,0.55,5.0,,4.48,neutral,neutral,neutral
327391,0.14,0.48,5.0,,4.48,neutral,neutral,neutral
195273,0.18,0.84,3.47,,,neutral,neutral,neutral
462893,0.0,0.33,-3.45,13.43,8.63,basic,basic,basic
102688,0.11,0.31,2.9,5.9,2.38,acidic,acidic,acidic
1315729,0.59,0.88,0.52,13.67,9.9,basic,basic,basic
115218,0.72,1.0,1.27,,8.15,basic,basic,neutral
73421,0.0,0.71,3.59,10.29,-0.88,neutral,neutral,neutral
10840,0.0,0.12,1.02,11.96,-5.34,neutral,neutral,neutral
446561,0.0,0.15,1.67,-1.51,-0.5,acidic,acidic,acidic
387585,0.1,0.21,3.18,4.44,-0.84,acidic,acidic,acidic
1293753,0.0,0.02,0.97,2.8,8.37,zwiterionic,zwiterionic,zwiterionic
1288543,0.08,0.32,1.86,13.73,4.72,neutral,neutral,neutral
19915,0.53,0.87,2.43,,8.77,basic,basic,basic
1300648,0.01,0.1,1.0,,9.56,basic,basic,basic
1159,0.07,0.59,-0.25,10.99,2.27,neutral,neutral,neutral
1158,0.05,0.63,-0.03,10.88,5.11,neutral,neutral,neutral
1151,0.08,0.66,0.35,10.29,0.94,neutral,neutral,neutral
1288407,0.27,0.49,4.78,11.49,4.96,neutral,neutral,neutral
1428626,0.0,0.19,-0.04,4.68,1.99,acidic,acidic,acidic
187372,0.82,0.98,1.51,8.64,-0.7,neutral,neutral,neutral
160849,0.46,0.84,-2.27,9.69,-3.0,neutral,neutral,neutral
625599,0.0,0.25,4.69,13.08,6.12,basic,neutral,neutral
625598,0.0,0.45,5.52,13.15,6.12,basic,neutral,neutral
189286,0.0,0.29,-2.92,2.47,-6.26,acidic,acidic,acidic
1298439,0.13,0.18,3.42,11.62,4.96,neutral,neutral,neutral
1323278,0.05,0.05,4.2,10.58,2.02,neutral,neutral,neutral
13758,0.0,0.42,0.56,12.71,2.56,neutral,neutral,neutral
315642,0.13,0.39,2.35,14.77,4.61,neutral,neutral,neutral
183934,0.25,0.83,2.57,8.54,6.39,basic,neutral,neutral
322351,0.75,0.96,1.24,9.57,-2.16,neutral,neutral,neutral
1317791,0.01,0.04,2.18,14.3,3.52,neutral,neutral,neutral
1293859,0.0,0.12,1.72,,5.36,neutral,neutral,neutral
1342440,0.35,0.45,0.71,8.36,5.87,neutral,neutral,neutral
572068,0.14,0.57,2.9,12.85,-7.25,neutral,neutral,neutral
1320705,0.28,0.64,2.17,11.49,9.83,basic,basic,basic
1444147,0.33,0.57,6.44,10.63,-0.47,neutral,neutral,neutral
572853,0.93,0.99,1.23,9.84,8.74,basic,basic,basic
628391,0.0,0.88,4.48,10.41,9.78,basic,basic,basic
1176030,0.59,0.64,-0.13,10.43,9.57,basic,basic,basic
570962,0.08,0.6,4.14,12.16,6.58,basic,neutral,neutral
1431967,0.46,1.0,0.99,8.02,10.34,basic,basic,basic
571178,0.02,0.38,2.94,9.49,1.03,neutral,neutral,neutral
1081955,0.0,0.59,2.29,3.4,2.43,acidic,acidic,acidic
848578,0.0,0.52,0.52,3.97,-0.59,acidic,acidic,acidic
1304044,0.0,0.54,1.83,14.24,9.92,basic,basic,basic
1298163,0.0,0.02,1.34,11.63,0.9,neutral,neutral,neutral
660535,0.0,0.01,4.48,,4.98,neutral,neutral,neutral
409318,0.09,0.48,3.88,15.07,10.02,basic,basic,basic
116949,0.31,0.53,5.02,3.65,6.13,zwiterionic,acidic,acidic
1324773,0.0,0.03,2.92,13.89,2.62,neutral,neutral,neutral
84170,0.88,0.94,0.81,9.94,10.78,basic,basic,basic
75006,0.95,0.95,0.86,2.98,-0.7,acidic,acidic,acidic
508789,0.0,0.02,0.13,10.55,0.48,neutral,neutral,neutral
1327447,0.0,0.34,4.38,13.05,-1.07,neutral,neutral,neutral
1282613,0.05,0.24,1.29,13.35,5.02,neutral,neutral,neutral
27626,0.88,0.93,3.74,10.33,-0.88,neutral,neutral,neutral
27629,0.15,0.68,2.17,,8.87,basic,basic,basic
1712,0.0,0.41,-0.58,5.69,8.73,zwiterionic,zwiterionic,zwiterionic
570814,0.04,0.04,3.42,19.36,-2.56,neutral,neutral,neutral
1321065,0.0,0.05,0.33,3.45,9.83,zwiterionic,zwiterionic,zwiterionic
1173310,0.17,0.22,4.76,12.18,5.29,neutral,neutral,neutral
44920,0.32,0.47,1.64,15.17,-4.23,neutral,neutral,neutral
1292170,0.08,0.29,2.21,13.89,8.1,basic,basic,neutral
470982,0.21,0.45,4.45,,6.88,basic,neutral,neutral
4775,0.51,0.83,1.62,14.02,-3.23,neutral,neutral,neutral
4778,0.76,0.96,2.77,7.73,9.07,zwiterionic,basic,basic
205268,0.4,0.95,4.22,11.83,7.57,basic,basic,neutral
1319412,0.13,0.53,0.69,13.09,9.82,basic,basic,basic
1319215,0.65,1.0,4.74,13.77,4.6,neutral,neutral,neutral
28044,0.4,0.65,3.68,17.22,7.73,basic,basic,neutral
16437,0.05,0.18,4.05,4.82,,acidic,acidic,acidic
511465,0.84,0.95,-4.28,11.4,10.17,basic,basic,basic
378628,0.12,0.45,0.21,11.97,5.14,neutral,neutral,neutral
1312479,0.04,0.18,3.45,14.21,3.06,neutral,neutral,neutral
3635,0.24,0.84,1.1,10.28,9.2,basic,basic,basic
230569,0.26,0.52,2.46,,8.45,basic,basic,basic
103459,0.44,0.88,3.57,13.67,-2.75,neutral,neutral,neutral
23429,0.91,1.0,3.26,8.86,-0.95,neutral,neutral,neutral
1306658,0.02,0.32,4.4,13.03,5.93,neutral,neutral,neutral
178547,0.0,0.27,-0.15,5.09,,acidic,acidic,acidic
372438,0.21,0.82,3.45,4.43,-3.31,acidic,acidic,acidic
69368,0.0,0.25,0.5,8.39,-1.49,neutral,neutral,neutral
162730,0.64,0.89,0.74,12.45,1.1,neutral,neutral,neutral
307930,0.29,0.87,2.03,9.22,8.62,basic,basic,basic
1986,0.41,0.76,0.7,17.43,9.58,basic,basic,basic
23998,0.0,0.67,-0.05,,8.52,basic,basic,basic
78067,0.01,0.19,2.89,14.34,2.44,neutral,neutral,neutral
201043,0.67,0.93,3.26,10.85,-5.97,neutral,neutral,neutral
264400,0.0,0.22,-3.77,3.86,-4.16,acidic,acidic,acidic
499028,0.05,0.71,3.36,15.92,8.43,basic,basic,basic
1286324,0.0,0.15,3.92,10.15,-1.08,neutral,neutral,neutral
37694,0.17,0.27,5.13,11.73,9.33,basic,basic,basic
38764,0.12,0.93,5.75,,7.6,basic,basic,neutral
1296648,0.0,0.05,4.52,,6.2,basic,neutral,neutral
35874,0.81,0.84,-6.19,3.23,2.25,acidic,acidic,acidic
646061,0.0,0.12,5.05,11.13,2.95,neutral,neutral,neutral
646063,0.0,0.74,5.72,11.09,3.52,neutral,neutral,neutral
1306497,0.0,0.23,4.06,8.05,1.56,neutral,neutral,neutral
1422929,0.07,0.37,2.75,6.98,0.81,acidic,acidic,neutral
1422928,0.06,0.33,2.7,7.82,0.81,acidic,neutral,neutral
1314626,0.05,0.74,3.4,12.28,2.31,neutral,neutral,neutral
1319705,0.0,0.17,3.38,9.36,1.77,neutral,neutral,neutral
634,1.0,1.0,1.86,,3.27,neutral,neutral,neutral
635,0.96,1.0,1.39,,3.27,neutral,neutral,neutral
24939,0.89,0.99,-10.57,3.48,10.88,zwiterionic,zwiterionic,zwiterionic
593205,0.03,0.08,5.05,9.93,6.29,basic,neutral,neutral
428175,0.0,0.2,2.8,3.35,-0.26,acidic,acidic,acidic
1299739,0.11,0.35,1.1,14.28,-4.46,neutral,neutral,neutral
40395,0.0,0.48,5.13,1.86,-3.85,acidic,acidic,acidic
88936,0.24,0.62,3.89,16.11,4.63,neutral,neutral,neutral
29831,0.06,0.37,0.64,10.98,-2.36,neutral,neutral,neutral
197398,0.61,0.73,1.45,9.51,7.72,basic,basic,neutral
131737,0.0,0.0,-0.64,0.5,,acidic,acidic,acidic
370923,0.06,0.3,2.41,10.4,-2.75,neutral,neutral,neutral
370922,0.04,0.12,1.77,10.4,-2.97,neutral,neutral,neutral
1321684,0.07,0.5,3.51,12.04,5.08,neutral,neutral,neutral
234375,0.37,1.0,2.5,14.25,7.93,basic,basic,neutral
1763,0.02,0.1,4.04,4.75,-0.84,acidic,acidic,acidic
170938,0.0,0.35,2.75,15.92,-3.0,neutral,neutral,neutral
1307556,0.02,0.03,1.47,2.42,7.27,zwiterionic,acidic,acidic
30602,0.29,0.67,-1.38,4.21,-2.72,acidic,acidic,acidic
21650,0.05,0.32,1.76,4.16,,acidic,acidic,acidic
1304361,0.04,0.08,5.13,11.46,-1.57,neutral,neutral,neutral
1314715,0.13,0.57,3.15,10.24,6.43,basic,neutral,neutral
700692,0.48,0.8,3.82,10.19,0.44,neutral,neutral,neutral
110180,0.79,0.93,-0.97,6.42,-0.78,acidic,acidic,acidic
1443269,0.0,0.0,-1.04,11.74,-3.68,neutral,neutral,neutral
1443268,0.0,0.0,0.07,11.74,-3.68,neutral,neutral,neutral
6088,0.6,1.0,3.35,9.82,-4.32,neutral,neutral,neutral
1318410,0.0,0.0,0.77,,10.07,basic,basic,basic
296536,0.75,1.0,3.05,11.16,-2.96,neutral,neutral,neutral
365248,0.17,0.41,2.54,19.46,-4.12,neutral,neutral,neutral
493795,0.04,0.39,2.6,5.87,3.47,acidic,acidic,acidic
280577,0.09,0.17,-1.99,13.0,-1.54,neutral,neutral,neutral
1269276,0.02,0.39,5.38,9.56,2.38,neutral,neutral,neutral
1269277,0.02,0.14,5.53,12.65,2.38,neutral,neutral,neutral
1269274,0.02,0.14,5.54,12.32,2.38,neutral,neutral,neutral
442303,0.29,0.66,5.58,10.21,4.2,neutral,neutral,neutral
31185,0.57,0.86,2.06,11.66,-5.8,neutral,neutral,neutral
1293234,0.03,0.29,4.3,14.76,4.8,neutral,neutral,neutral
1293238,0.18,0.36,5.61,11.49,3.49,neutral,neutral,neutral
1291631,0.01,0.14,2.46,9.79,0.79,neutral,neutral,neutral
50800,0.0,0.7,-4.03,1.81,9.5,zwiterionic,zwiterionic,zwiterionic
71670,0.0,0.0,7.45,19.49,-0.84,neutral,neutral,neutral
133158,0.71,0.96,1.12,,9.31,basic,basic,basic
1306079,0.0,0.15,0.61,9.44,10.11,basic,basic,basic
390739,0.16,1.0,2.8,9.55,-5.13,neutral,neutral,neutral
95813,0.82,0.93,1.06,2.98,9.65,zwiterionic,zwiterionic,zwiterionic
351,0.11,0.34,-0.19,16.37,9.02,basic,basic,basic
302475,0.0,0.02,5.42,9.18,3.45,neutral,neutral,neutral
27986,0.03,0.82,7.31,,3.92,neutral,neutral,neutral
1310008,0.15,0.31,3.66,11.38,1.65,neutral,neutral,neutral
568320,0.0,0.38,3.77,12.85,5.14,neutral,neutral,neutral
568329,0.23,0.86,3.6,19.98,6.39,basic,neutral,neutral
14718,0.71,0.86,2.29,13.6,7.38,basic,neutral,neutral
5535,0.62,0.98,3.77,12.32,0.91,neutral,neutral,neutral
84873,0.06,0.61,-3.71,0.66,9.93,zwiterionic,zwiterionic,zwiterionic
27308,0.0,0.55,1.82,12.71,2.27,neutral,neutral,neutral
21258,0.38,0.9,0.89,,8.79,basic,basic,basic
1157682,0.35,0.54,4.37,6.71,-0.15,acidic,acidic,neutral
445395,0.91,0.95,-0.41,15.15,9.39,basic,basic,basic
400884,0.0,0.45,4.71,16.17,10.45,basic,basic,basic
1296429,0.01,0.33,4.1,9.46,-4.35,neutral,neutral,neutral
1306386,0.07,0.49,2.77,12.93,5.31,neutral,neutral,neutral
1322123,0.04,0.53,5.96,9.81,-0.84,neutral,neutral,neutral
195244,0.0,0.1,-25.24,2.71,,acidic,acidic,acidic
1368424,0.27,0.68,1.61,19.47,7.45,basic,basic,neutral
15217,0.0,0.0,0.56,5.14,,acidic,acidic,acidic
1301064,0.03,0.12,2.97,11.23,9.15,basic,basic,basic
1318566,0.0,0.31,3.21,11.31,-2.04,neutral,neutral,neutral
296221,0.43,0.9,1.24,13.11,0.89,neutral,neutral,neutral
405364,0.05,0.23,3.46,17.59,0.25,neutral,neutral,neutral
405365,0.25,0.4,3.44,19.46,-6.64,neutral,neutral,neutral
1319401,0.02,0.06,2.76,13.74,3.28,neutral,neutral,neutral
186647,0.45,0.5,1.77,,9.68,basic,basic,basic
275631,0.68,0.91,3.37,10.83,-2.79,neutral,neutral,neutral
56713,0.06,0.45,4.19,,7.74,basic,basic,neutral
462520,0.05,0.42,2.99,5.45,-4.18,acidic,acidic,acidic
37812,0.04,0.3,-1.8,3.64,-6.28,acidic,acidic,acidic
630274,0.25,0.25,4.12,12.26,6.52,basic,neutral,neutral
344119,0.19,0.42,3.22,11.52,7.13,basic,neutral,neutral
1317402,0.01,0.27,2.32,13.05,0.95,neutral,neutral,neutral
1148,0.07,0.6,-2.15,10.27,9.24,basic,basic,basic
12825,0.49,0.61,4.15,18.92,-4.82,neutral,neutral,neutral
22641,0.0,0.42,10.57,10.29,-5.08,neutral,neutral,neutral
1037736,0.12,0.28,4.91,14.73,5.6,neutral,neutral,neutral
226670,0.73,0.88,0.38,13.07,-3.64,neutral,neutral,neutral
583374,0.02,0.9,3.5,14.19,2.6,neutral,neutral,neutral
1301469,0.28,0.97,2.36,13.85,4.23,neutral,neutral,neutral
62111,0.09,0.4,3.02,15.48,8.43,basic,basic,basic
427328,1.0,1.0,-1.75,10.35,-4.3,neutral,neutral,neutral
1298426,0.02,0.14,3.2,14.87,4.95,neutral,neutral,neutral
1298429,0.22,0.92,3.51,16.82,4.93,neutral,neutral,neutral
1297746,0.04,0.25,2.31,10.54,4.79,neutral,neutral,neutral
1320881,0.01,0.14,3.89,19.24,2.34,neutral,neutral,neutral
436654,0.0,0.01,4.98,,-6.44,neutral,neutral,neutral
1302506,0.03,0.06,4.68,10.78,4.91,neutral,neutral,neutral
38843,0.35,0.39,5.34,,-0.44,neutral,neutral,neutral
56001,0.9,1.0,3.35,,8.7,basic,basic,basic
96538,0.17,0.43,1.98,,-4.66,neutral,neutral,neutral
1317467,0.02,0.53,2.27,11.29,-2.07,neutral,neutral,neutral
1313109,0.0,0.49,3.77,11.83,4.67,neutral,neutral,neutral
1316883,0.0,0.53,4.53,10.04,4.22,neutral,neutral,neutral
475097,0.08,0.43,2.54,4.14,6.01,acidic,acidic,acidic
30884,0.02,0.14,6.17,18.85,-0.65,neutral,neutral,neutral
41764,0.66,0.93,3.79,12.54,6.87,basic,neutral,neutral
9333,0.54,0.93,1.25,,8.95,basic,basic,basic
193962,0.07,0.12,4.89,,-2.88,neutral,neutral,neutral
317056,0.18,0.5,2.41,9.24,-1.97,neutral,neutral,neutral
1312175,0.03,0.19,4.92,8.87,2.38,neutral,neutral,neutral
1312176,0.16,0.45,1.28,11.46,9.04,basic,basic,basic
1317499,0.0,0.04,1.2,19.29,7.97,basic,basic,neutral
469313,0.8,0.91,-1.4,13.27,10.07,basic,basic,basic
714979,0.08,0.43,2.36,11.67,1.0,neutral,neutral,neutral
456710,1.0,1.0,-0.75,10.29,9.51,basic,basic,basic
407240,0.0,0.01,0.93,6.59,2.35,acidic,acidic,neutral
1318342,0.03,0.49,4.72,10.63,8.8,basic,basic,basic
500904,0.3,0.3,2.34,14.17,-0.9,neutral,neutral,neutral
143870,0.0,0.15,5.34,,-4.29,neutral,neutral,neutral
1299105,0.0,0.13,2.69,,0.19,neutral,neutral,neutral
1291374,0.3,0.53,5.64,10.33,5.21,neutral,neutral,neutral
309031,0.52,0.79,1.37,3.94,1.55,acidic,acidic,acidic
193484,0.64,1.0,3.27,,9.53,basic,basic,basic
1328415,0.02,0.12,3.38,10.3,-1.07,neutral,neutral,neutral
374473,0.87,0.99,4.44,,6.38,basic,neutral,neutral
1289361,0.01,0.29,1.9,10.12,-0.42,neutral,neutral,neutral
162216,0.81,1.0,3.32,,7.72,basic,basic,neutral
425898,0.18,0.36,3.27,12.3,5.03,neutral,neutral,neutral
27639,0.01,0.59,-0.36,14.81,8.91,basic,basic,basic
52874,0.04,0.48,5.29,,6.77,basic,neutral,neutral
47409,0.03,0.17,-1.6,3.77,-4.89,acidic,acidic,acidic
234541,0.35,0.54,-1.85,14.71,9.03,basic,basic,basic
180166,0.04,0.5,2.71,5.09,-2.98,acidic,acidic,acidic
885612,0.0,0.06,2.53,12.45,1.3,neutral,neutral,neutral
1319403,0.06,0.18,3.53,14.48,6.17,basic,neutral,neutral
884354,0.1,0.43,2.44,8.86,-1.09,neutral,neutral,neutral
456075,0.41,0.9,3.15,7.02,-4.12,acidic,acidic,neutral
170533,0.0,0.57,0.57,13.92,11.29,basic,basic,basic
1363817,0.45,0.95,0.92,,9.13,basic,basic,basic
1318888,0.01,0.17,1.59,10.04,2.78,neutral,neutral,neutral
367860,0.45,0.69,1.01,8.46,7.13,basic,neutral,neutral
1263815,0.03,0.05,4.07,,-0.28,neutral,neutral,neutral
649637,0.07,0.5,4.25,13.51,8.03,basic,basic,neutral
471145,0.41,0.59,4.66,,6.88,basic,neutral,neutral
520055,0.05,0.24,4.62,10.16,3.86,neutral,neutral,neutral
1063944,0.06,0.2,3.56,9.74,-2.77,neutral,neutral,neutral
1063946,0.05,0.36,4.8,9.74,-4.06,neutral,neutral,neutral
711399,0.57,0.89,3.18,11.89,7.81,basic,basic,neutral
263558,0.74,1.0,2.06,15.36,6.88,basic,neutral,neutral
429088,0.19,0.67,3.32,10.71,6.91,basic,neutral,neutral
23430,0.85,0.95,-0.08,8.61,-1.01,neutral,neutral,neutral
467957,0.15,0.23,-6.63,2.02,9.53,zwiterionic,zwiterionic,zwiterionic
467956,0.09,0.17,-6.91,1.93,9.53,zwiterionic,zwiterionic,zwiterionic
467954,0.08,0.19,-6.02,1.86,9.53,zwiterionic,zwiterionic,zwiterionic
14125,0.87,0.92,0.26,4.3,-1.63,acidic,acidic,acidic
1620,0.0,0.2,-0.22,14.16,6.53,basic,neutral,neutral
1310937,0.04,0.44,3.07,13.31,2.51,neutral,neutral,neutral
1322310,0.04,0.05,1.33,15.39,4.5,neutral,neutral,neutral
575480,0.29,0.41,2.53,14.18,-3.16,neutral,neutral,neutral
61337,0.75,0.98,2.27,3.73,2.37,acidic,acidic,acidic
195670,0.0,0.0,-12.75,-1.69,-3.69,acidic,acidic,acidic
97246,0.35,0.7,0.24,12.27,5.62,neutral,neutral,neutral
608771,0.17,0.71,1.22,13.07,11.3,basic,basic,basic
230851,0.62,0.98,0.64,12.45,4.85,neutral,neutral,neutral
624773,0.44,0.96,2.94,11.85,2.46,neutral,neutral,neutral
63649,0.0,0.02,-0.71,11.61,2.31,neutral,neutral,neutral
150925,0.5,0.5,3.31,,3.2,neutral,neutral,neutral
27743,0.0,0.65,3.09,10.1,-6.13,neutral,neutral,neutral
559790,0.05,0.48,2.45,13.97,7.96,basic,basic,neutral
1278758,0.0,0.06,2.51,13.95,-0.69,neutral,neutral,neutral
940774,0.03,0.45,2.76,10.18,2.62,neutral,neutral,neutral
1139511,0.08,0.54,-1.06,7.67,-4.33,acidic,neutral,neutral
1139516,0.0,0.21,-0.36,7.67,-4.31,acidic,neutral,neutral
1321699,0.02,0.13,2.65,14.88,3.55,neutral,neutral,neutral
373856,0.12,0.58,-4.89,2.86,0.73,acidic,acidic,acidic
1300845,0.08,0.17,3.25,11.69,1.68,neutral,neutral,neutral
1303767,0.28,0.57,3.87,11.38,4.14,neutral,neutral,neutral
1331916,0.81,0.92,4.09,12.7,2.63,neutral,neutral,neutral
207,0.26,0.74,-4.89,2.86,0.73,acidic,acidic,acidic
1322225,0.03,0.12,4.87,10.81,5.04,neutral,neutral,neutral
339306,0.49,0.74,5.0,4.44,9.36,zwiterionic,zwiterionic,zwiterionic
1314704,0.06,0.12,4.16,12.7,4.39,neutral,neutral,neutral
207045,0.05,0.4,3.71,8.09,-7.1,neutral,neutral,neutral
562047,0.2,0.3,1.18,,5.69,neutral,neutral,neutral
1298227,0.5,0.84,2.98,12.89,4.07,neutral,neutral,neutral
222887,0.61,0.78,1.56,10.37,4.79,neutral,neutral,neutral
428882,1.0,1.0,-16.2,3.68,11.37,zwiterionic,zwiterionic,zwiterionic
428884,0.38,0.92,0.8,10.09,2.87,neutral,neutral,neutral
1291605,0.0,0.12,1.8,14.41,4.12,neutral,neutral,neutral
332101,0.09,0.14,3.67,13.51,6.72,basic,neutral,neutral
8910,0.5,0.83,-2.85,13.5,9.79,basic,basic,basic
8917,0.02,0.55,5.89,,6.77,basic,neutral,neutral
