INDEX,SMILES,ID,STATE_50,VAL,logD
575,c1cc(ccc1[C@H](C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSc4c[nH]nn4)C(=O)O)N)O,624270,acidic,0.7,-2.46
576,c1cc(oc1)CNc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl,2046,acidic,0.7,-1.25
577,C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5[C@]3(C2)[C@@]6([C@@H](C5)C(C)(C)C)[C@H](C(=O)O[C@H]6O4)O)O,464397,neutral,0.7,0.34
578,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)C(F)(F)F,583522,neutral,0.7,-0.31
579,Cc1ncc(n1CCO)[N+](=O)[O-],27912,neutral,0.7,-0.46
580,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,924,neutral,0.7,5.59
581,Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,77085,acidic,0.8,-0.38
582,Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(CO)O,581819,neutral,0.8,-1.87
583,CC1COc2c3n1cc(c(=O)c3cc(c2N4CCN(CC4)C)F)C(=O)O,146,acidic,0.8,-0.28
584,c1ccc(cc1)C(CCN2CCCC2)(C3CCCCC3)O,139241,basic,0.8,1.75
585,CCOc1ccccc1OC(c2ccccc2)C3CNCCO3,14263,basic,0.8,2.65
586,Cn1c2c(c(=O)n(c1=O)C)[nH]cn2,381693,neutral,0.8,-0.89
587,c1ccc(c(c1)C2=NCC(=O)Nc3c2cc(cc3)[N+](=O)[O-])Cl,2465,neutral,0.9,3.15
588,CN1CCN(CC1)c2c(cc3c(c2F)n(cc(c3=O)C(=O)O)CCF)F,210,acidic,0.9,0.1
589,c1ccc(cc1)C2=NCC(=O)Nc3c2cc(cc3)[N+](=O)[O-],11745,neutral,0.9,2.55
590,c1cc(c(cc1N/N=C/2\C=CC(=O)C(=C2)C(=O)O)C(=O)O)O,583525,acidic,0.9,-3.93
591,c1c2c(c(c(c1F)N3C[C@H](C4(C3)CC4)N)Cl)n(cc(c2=O)C(=O)O)[C@@H]5C[C@@H]5F,179239,zwitterionic,0.9,-0.16
592,CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O,139281,acidic,1.0,-0.13
593,C1CNP(=O)(OC1)N(CCCl)CCCl,8417,neutral,1.0,0.1
594,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(c(c1)Cl)Cl,343064,acidic,1.0,0.24
595,COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4CCCO4,23093,neutral,1.0,0.95
596,CC(CC(c1ccccc1)c2ccccc2)NC(C)(C)C,308699,basic,1.0,2.23
