CCC1(C)CC(=O)NC1=O,31811,N03AD01
CN1C(=O)CC(C1=O)c2ccccc2,49869,N03AD02
CN1C(=O)CC(C)(C1=O)c2ccccc2,31857,N03AD03
CCC1(C)CC(=O)NC1=O,31811,N03AD51
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,2465,N03AE01
NC(=O)N1c2ccccc2C=Cc3ccccc13,15086,N03AF01
NC(=O)N1c2ccccc2CC(=O)c3ccccc13,139014,N03AF02
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,675705,N03AF03
NC(=O)N1c2ccccc2C[C@H](O)c3ccccc13,139782,N03AF04
CCCC(CCC)C(=O)O,15217,N03AG01
CCCC(CCC)C(=O)N,150721,N03AG02
NCCCC(=O)O,10909,N03AG03
NC(CCC(=O)O)C=C,141484,N03AG04
NC(=O)CCC\N=C(/c1ccc(Cl)cc1)\c2cc(F)ccc2O,37067,N03AG05
Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3sccc3C,122170,N03AG06
NS(=O)(=O)c1ccc(cc1)N2CCCCS2(=O)=O,151273,N03AX03
NC(=O)NC(=O)Cc1ccccc1,83000,N03AX07
Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,38727,N03AX09
NC(=O)OCC(COC(=O)N)c1ccccc1,150451,N03AX10
CC1(C)O[C@@H]2CO[C@@]3(COS(=O)(=O)N)OC(C)(C)O[C@H]3[C@@H]2O1,366279,N03AX11
NCC1(CC(=O)O)CCCCC1,88316,N03AX12
CCC(C(=O)NC(=O)N)c1ccccc1,1379332,N03AX13
CC[C@H](N1CCCC1=O)C(=O)N,252155,N03AX14
FC(F)(F)CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,95970,N05BA13
Clc1ccc2N(CC#C)C(=O)CN=C(c3ccccc3)c2c1,685194,N05BA14
CN(C)C(=O)OC1N=C(c2ccccc2)c3cc(Cl)ccc3N(C)C1=O,624268,N05BA15
Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,11762,N05BA16
CN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,11763,N05BA17
CCOC(=O)C1N=C(c2ccccc2F)c3cc(Cl)ccc3NC1=O,685304,N05BA18
CCc1cc2C(=NCc3nnc(C)n3c2s1)c4ccccc4Cl,716188,N05BA19
CCc1cc2C(=NCC(=O)N(C)c2s1)c3ccccc3Cl,1078501,N05BA21
Clc1ccc2NC(=O)CN3CCOC3(c4ccccc4Cl)c2c1,1379524,N05BA22
CCC1C(=NN=C(c2ccc(OC)c(OC)c2)c3cc(OC)c(OC)cc13)C,418452,N05BA23
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,16959,N05BA56
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,77459,N05BB01
CCCCSc1ccc(cc1)C(SCCN(C)C)c2ccccc2,1383249,N05BB02
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,77459,N05BB51
CCCC(C)(COC(=O)N)COC(=O)N,99389,N05BC01
CCC(C)(CC)OC(=O)N,1376478,N05BC03
CCC(C)C(C)(COC(=O)N)COC(=O)N,674873,N05BC04
CCCC(C)(COC(=O)N)COC(=O)N,99389,N05BC51
CNCC12CCC(c3ccccc13)c4ccccc24,1383043,N05BD01
O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,3599,N05BE01
COc1ccccc1OCC2CNC(=O)O2,1377060,N05BX01
COCc1c(ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12)C(=O)OC(C)C,1377350,N05BX02
CCNC1=Nc2ccc(Cl)cc2C(C)(O1)c3ccccc3,1378497,N05BX03
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,2327,N05CA01
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2366,N05CA02
CCCCC1(CC)C(=O)NC(=O)NC1=O,419412,N05CA03
CCC1(CC)C(=O)NC(=O)NC1=O,2256,N05CA04
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2407,N05CA05
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2326,N05CA06
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,674753,N05CA07
CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O,1377822,N05CA08
CC\C=C(/C)\C1(CC)C(=O)NC(=O)NC1=O,487855,N05CA09
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,2198,N05CA10
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,488074,N05CA11
CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,2216,N05CA15
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,2367,N05CA16
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,2166,N05CA19
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,2416,N05CA21
CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,1377503,N05CA22
OC(O)C(Cl)(Cl)Cl,453652,N05CC01
CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,1376386,N05CC02
OC(=O)CSC(SCC(=O)O)SCC(=O)O,1377592,R01AX05
C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]2CO[C@@H](C\C(=C\C(=O)OCCCCCCCCC(=O)O)\C)[C@H](O)[C@@H]2O,35271,R01AX06
NC(=N)c1ccc(OCCCCCCOc2ccc(cc2)C(=N)N)cc1,28516,R01AX07
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@@H]4O[C@H](CN)[C@H](O)[C@@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,1376696,R01AX08
[Na+].CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2C(=O)[O-],1377278,R01AX09
CC(N)C(O)c1ccccc1,94091,R01BA01
CN[C@@H](C)[C@@H](O)c1ccccc1,454076,R01BA02
CNC[C@H](O)c1cccc(O)c1,219334,R01BA03
CC(N)C(O)c1ccccc1,94091,R01BA51
CN[C@@H](C)[C@@H](O)c1ccccc1,454076,R01BA52
CNC[C@H](O)c1cccc(O)c1,219334,R01BA53
NC(=N)NN=C1C=CC(=NNC(=S)N)C=C1,1376032,R02AA01
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]3c(C)cc(N)c4ccccc34,192290,R02AA02
Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,48849,R02AA05
CCCCCCCCCCCCCCCC[n+]1ccccc1,114108,R02AA06
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,656160,R02AA09
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,373953,R02AA11
CCCCCCc1ccc(O)cc1O,471514,R02AA12
Oc1cccc2cccnc12,130007,R02AA14
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,661367,R02AA16
CCCCCCCCCCCCCCCC[N+](C)(C)C,657555,R02AA17
NC(=N)c1ccc(OCCCCCCOc2ccc(cc2)C(=N)N)cc1,28516,R02AA18
Oc1ccccc1,13456,R02AA19
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,312304,R02AB01
CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](Cc6ccccc6)NC1=O)C(C)C,577826,R02AB02
CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,674509,R02AB04
CCOC(=O)c1ccc(N)cc1,16735,R02AD01
CCN(CC)CC(=O)Nc1c(C)cccc1C,6723,R02AD02
COC(=O)[C@@H]1C2CCC(C[C@@H]1C(=O)Oc3ccccc3)N2C,198461,R02AD03
CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2,675168,R02AD04
CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,16308,R02AX01
CNC[C@H](O)c1ccc(O)c(O)c1,28976,R03AA01
Cl.CC(C)NCC(O)c1ccc(O)c(O)c1,550053,R03AB02
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,34094,R03AC02
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,583322,R03AC03
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,49226,R03AC04
O[C@@H]([C@@H]1CCCCN1)c2ccc(O)c(O)c2,624253,R03AC05
OC(CNCCCCCCNCC(O)c1ccc(O)c(O)c1)c2ccc(O)c(O)c2,1013780,R03AC06
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,675164,R03AC07
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,624172,R03AC08
COc1cc(CC2NCCc3cc(O)c(O)cc23)cc(OC)c1OC,82934,R03AC09
CC(C)(C)NCC(O)c1ccc(O)c(NC(=O)N)c1,1383220,R03AC10
CC(C)(C)NCC(O)c1ccccc1Cl,641256,R03AC11
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc2ccccc2,242716,R03AC12
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,705778,R03AC13
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,74690,R03AC14
CN1C(=O)N(C)c2ncn(CCCNCC(O)c3cc(O)cc(O)c3)c2C1=O,624233,R03AC15
CCC(NC(C)C)C(O)c1ccc(O)c2NC(=O)C=Cc12,262509,R03AC16
Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C,675246,R03AC17
CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34,625589,R03AC18
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,674451,R03BA01
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,313314,R03BA02
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,421058,R03BA03
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,27152,R03BA04
CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,401141,R03BA05
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,381691,R03BA06
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c5occc5)C(=O)CCl,187696,R03BA07
CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]23C)C6CCCCC6,1347273,R03BA08
O.[Br-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,1248739,R03BB01
[Br-].CC[N+]1(C)[C@H]2C[C@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4,1078595,R03BB02
[Br-].C[N+]1(C)[C@@H]2C[C@@H](C[C@@H]1[C@H]3O[C@@H]23)OC(=O)C(O)(c4cccs4)c5cccs5,427328,R03BB04
[Na+].[Na+].OC(COc1cccc2OC(=CC(=O)c12)C(=O)[O-])COc3cccc4OC(=CC(=O)c34)C(=O)[O-],6480,R03BC01
CCCc1c2OC(=CC(=O)c2cc3C(=O)C=C(N(CC)c13)C(=O)O)C(=O)O,39540,R03BC03
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,581798,R03BX01
CN[C@@H](C)[C@H](O)c1ccccc1,351701,C01CA26
Cl.CC(C)NCC(O)c1ccc(O)c(O)c1,550053,R03CB01
CNC(C)Cc1ccccc1OC,1331758,R03CB02
CC(C)NCC(O)c1ccc(O)c(O)c1,1994,R03CB51
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,34094,R03CC02
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,583322,R03CC03
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,49226,R03CC04
OC(CNCCCCCCNCC(O)c1ccc(O)c(O)c1)c2ccc(O)c(O)c2,1013780,R03CC05
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,675164,R03CC06
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,624172,R03CC07
CCC(NC(C)C)C(O)c1ccc(O)c2NC(=O)C=Cc12,262509,R03CC08
COc1cc(CC2NCCc3cc(O)c(O)cc23)cc(OC)c1OC,82934,R03CC09
CC(C)(C)NCC(O)c1ccc(O)c(NC(=O)N)c1,1383220,R03CC10
CC(C)(C)NCC(O)c1ccccc1Cl,641256,R03CC11
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C,453827,R03CC12
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,74690,R03CC13
CN1C(=O)N(C)c2ncn(CCCNCC(O)c3cc(O)cc(O)c3)c2C1=O,624233,R03CC14
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,583322,R03CC53
CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,581819,R03DA01
CN1C(=O)N(C)c2nc[n-]c2C1=O.C[N+](C)(C)CCO,674385,R03DA02
CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,53737,R03DA03
CN1C(=O)N(C)c2nc[nH]c2C1=O,381693,R03DA04
CN1C(=O)N(C)c2nc[nH]c2C1=O.CN3C(=O)N(C)c4nc[nH]c4C3=O.NCCN,794445,R03DA05
CCN(CC)CCn1cnc2N(C)C(=O)N(C)C(=O)c12,1376534,R03DA06
CN1C(=O)NC(=O)c2c1ncn2C,155584,R03DA07
CCN(CCO)CCn1c(Cc2ccccc2)nc3N(C)C(=O)N(C)C(=O)c13,1383200,R03DA08
CN1C(=O)N(C)c2ncn(CC(=O)O)c2C1=O.CN3C(=O)N(C)c4ncn(CC(=O)O)c4C3=O.C5CNCCN5,1378930,R03DA09
CN1C(=O)N(C)c2nc[nH]c2C1=O.CC(C)(N)CO,1376359,R03DA10
CN1C(=O)N(C)c2ncn(CC3OCCO3)c2C1=O,951492,R03DA11
CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,581819,R03DA51
CN1C(=O)N(C)c2nc[nH]c2C1=O,381693,R03DA54
CN1C(=O)N(C)c2nc[nH]c2C1=O.CN3C(=O)N(C)c4nc[nH]c4C3=O.NCCN,794445,R03DA55
CN1C(=O)NC(=O)c2c1ncn2C,155584,R03DA57
CN1C(=O)N(C)c2nc[nH]c2C1=O,381693,R03DA74
COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5C,21523,R03DC01
O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4,26451,R03DC02
CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,47447,R03DC03
CC(C)C(=O)c1c(nn2ccccc12)C(C)C,23745,R03DC04
CC(C)c1ccc2Oc3nc(N)c(cc3C(=O)c2c1)C(=O)O,150549,R03DX01
COC(CN1CCN(CCC(O)c2ccccc2)CC1)c3ccccc3,1379961,R03DX02
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,581798,R03DX03
CC1=C(C)C(=O)C(=C(C)C1=O)C(CCCCCC(=O)O)c2ccccc2,111798,R03DX06
FC(F)Oc1ccc(cc1OCC2CC2)C(=O)Nc3c(Cl)cncc3Cl,321696,R03DX07
[K+].[I-],178545,R05CA02
COc1ccccc1OCC(O)CO,100157,R05CA03
c1ccc2[nH]c(nc2c1)c3cscn3,26590,P02CA02
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,406787,P02CA03
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)C3CC3,1152065,P02CA04
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccc(F)cc3,878830,P02CA05
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,51961,P02CA06
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,29637,P02CA51
C1CNCCN1,352917,P02CB01
CCN(CC)C(=O)N1CCN(C)CC1,29569,P02CB02
CN1CCCN=C1\C=C\c2cccs2,1049174,P02CC01
C1CN2C[C@@H](N=C2S1)c3ccccc3,384948,P02CE01
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]3C[C@@H](C\C=C(/C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C\6/CO[C@@H]7[C@H](O)C(=CC(C(=O)O3)[C@@]67O)C)O2.CO[C@H]8C[C@H](O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]%10[C@@H](C)\C=C\C=C\%11/CO[C@@H]%12[C@H](O)C(=CC(C(=O)O[C@H]%13C[C@@H](C\C=C\%10/C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@@]%11%12O)C)O[C@@H](C)[C@@H]8O,1451140,P02CF01
CN(C)c1ccc2c(ccc(\C=C\c3cc(C)n(c3C)c4ccccc4)[n+]2C)c1,675254,P02CX01
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-],378218,P02DA01
CCCC(=O)C1=C(O)C(C)(C)C(=C(Cc2c(O)c(C(=O)CCC)c(O)cc2OC)C1=O)O,1377876,P02DX01
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,46591,P02DX02
CCOC(=S)SSC(=S)OCC,199210,P03AA01
Cc1ccc2Sc3cc(C)ccc3Sc2c1,1379238,P03AA03
CCN(CC)C(=S)SSC(=S)N(CC)CC,94571,P03AA04
C#CCN[C@@H]1CCc2ccccc12,75752,N04BD02
Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+](=O)[O-],267825,N04BX01
CCN(CC)C(=O)\C(=C\c1cc(O)c(O)c(c1)[N+](=O)[O-])\C#N,92412,N04BX02
CC(C)(C)N1CCC(CC1)(c2ccccc2)c3ccccc3,214408,N04BX03
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,6216,N05AA01
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,583530,N05AA02
CN(C)CCCN1c2ccccc2Sc3ccccc13,16391,N05AA03
CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(=O)C,57294,N05AA04
CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,16584,N05AA05
CC(CN(C)C)CN1c2ccccc2Sc3ccc(cc13)C#N,1376423,N05AA06
CCN(CC)CCCN1c2ccccc2Sc3ccc(Cl)cc13,80719,N05AA07
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,36842,N05AB02
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,16505,N05AB03
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,37266,N05AB04
CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1078601,N05AB05
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1325,N05AB06
CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,147927,N05AB07
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,608817,N05AB08
CCCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,1078575,N05AB09
OC1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C#N)CC1,418410,N05AC01
CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,5970,N05AC02
CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-],148004,N05AC03
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc4ccc(cc24)S(=O)(=O)N(C)C)CC1,1378709,N05AC04
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,3859,N05AD01
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,14882,N05AD02
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,955018,N05AD03
Cc1ccc(cc1)C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2,1376970,N05AD04
NC(=O)C1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)N3CCCCC3,65538,N05AD05
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3,34949,N05AD06
Oc1nc2ccccc2n1C3CCN(CCCC(=O)c4ccc(F)cc4)CC3,65455,N05AD07
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,152751,N05AD08
COc1ccccc1N2CCN(CCCC(=O)c3ccc(F)cc3)CC2,90386,N05AD09
COc1cc2[nH]c(C)c(CCN3CCN(CC3)c4ccccc4)c2cc1OC,1379281,N05AE01
CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,3799,N05AE02
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,10813,N05AE03
Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45,33664,N05AE04
OCCN1CCN(CC\C=C/2\c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,80542,N05AF01
OCCN1CCN(CC\C=C/2\c3ccccc3Sc4ccc(Cl)cc24)CC1,80351,N05AF02
CN(C)CC\C=C/1\c2ccccc2Sc3ccc(Cl)cc13,80209,N05AF03
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN4CCN(C)CC4)\c2c1,209829,N05AF04
OCCN1CCN(CC\C=C\2/c3ccccc3Sc4ccc(Cl)cc24)CC1,139810,N05AF05
Fc1ccc(cc1)C(CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4)c5ccc(F)cc5,66238,N05AG01
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,364141,N05AG02
OC1(CCN(CCCC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)c4ccc(Cl)c(c4)C(F)(F)F,66843,N05AG03
CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,59519,N05AH01
CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,2261,N05AH02
CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24,34197,N05AH03
OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24,34234,N05AH04
CN1C[C@@H]2[C@@H](C1)c3cc(Cl)ccc3Oc4ccccc24,675707,N05AH05
CN1CCN(CC1)C2=Nc3ccccc3Sc4ccc(Cl)cc24,103542,N05AH06
CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,1333,N05AL01
CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)CC,25760,N05AL02
CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C,132933,N05AL03
CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC,27616,N05AL04
CCN1CCCC1CNC(=O)c2cc(c(N)cc2OC)S(=O)(=O)CC,389011,N05AL05
COc1cc(cc(C(=O)NCC2CCCN2CC=C)c1OC)S(=O)(=O)N,1377851,N05AL06
CCN1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,4671,N05AL07
CN(C)CCCN1c2ccccc2Sc3cccnc13,1383470,N05AX07
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,7714,N05AX08
Clc1ccc2CCc3ccccc3N(CCCN4CCC5(CC4)N6CCCCC6NC5=O)c2c1,1378920,N05AX10
CN(C)CCOC1=Cc2ccccc2Sc3ccc(Cl)cc13,34266,N05AX11
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,155006,N05AX12
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCC(O)C5=N1,468656,N05AX13
CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,721,N05BA01
CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3,2431,N05BA02
CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13,34350,N05BA03
OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,16506,N05BA04
[K+].[O-]C(=O)C1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,1378355,N05BA05
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,16959,N05BA06
CN(C)Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,151412,N05BA07
Brc1ccc2NC(=O)CN=C(c3ccccn3)c2c1,16960,N05BA08
CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,111390,N05BA09
CN1C(=O)CN2C(=O)C=C(C)OC2(c3ccccc3)c4cc(Cl)ccc14,1376626,N05BA10
Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1,95969,N05BA11
Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,27648,N05BA12
CC[C@H](OC(=O)C)C(C[C@H](C)N(C)C)(c1ccccc1)c2ccccc2,421070,N07BC03
CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,20130,N07BC04
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,556608,N07BC51
CNCCc1ccccn1,32459,N07CA01
C(\C=C\c1ccccc1)N2CCN(CC2)C(c3ccccc3)c4ccccc4,66311,N07CA02
