NAME,STATE,pKa,pH,IONIZED
29989,acidic,3.89,6,99.229732066
29989,acidic,3.89,7,99.9224354976
29989,acidic,3.89,8,99.9922381313
29989,acidic,3.89,9,99.9992237589
29989,acidic,3.89,10,99.9999223753
30072,basic,8.77,2,99.9999830176
30072,basic,8.77,3,99.9998301759
30072,basic,8.77,4,99.9983017852
30072,basic,8.77,5,99.983020447
30072,basic,8.77,6,99.830463549
30072,basic,8.77,7,98.3301150625
30072,basic,8.77,8,85.4829177532
30072,basic,8.77,9,37.0611452782
30072,basic,8.77,10,5.56098167582
30602,acidic,4.21,2,0.612816406528
30602,acidic,4.21,3,5.80784141953
30602,acidic,4.21,4,38.1415877911
30602,acidic,4.21,5,86.0451161758
30602,acidic,4.21,6,98.4040728109
30602,acidic,4.21,7,99.8380815912
30602,acidic,4.21,8,99.9837845289
30602,acidic,4.21,9,99.9983782162
30602,acidic,4.21,10,99.9998378193
31289,basic,8.95,2,99.9999887798
31289,basic,8.95,3,99.9998877983
31289,basic,8.95,4,99.9988779941
31289,basic,8.95,5,99.9887810742
31289,basic,8.95,6,99.887923906
31289,basic,8.95,7,98.8904311134
31289,basic,8.95,8,89.9117371643
31289,basic,8.95,9,47.1249436108
31289,basic,8.95,10,8.18318247552
31491,acidic,3.75,2,1.74720914948
31491,acidic,3.75,3,15.0979557211
31491,acidic,3.75,4,64.0064999803
31491,acidic,3.75,5,94.6759784798
31491,acidic,3.75,6,99.4408032691
31491,acidic,3.75,7,99.9437974725
31491,acidic,3.75,8,99.994376903
31491,acidic,3.75,9,99.9994376618
31491,acidic,3.75,10,99.9999437659
32027,basic,8.42,2,99.9999619811
32027,basic,8.42,3,99.999619812
32027,basic,8.42,4,99.9961982506
32027,basic,8.42,5,99.9619955093
32027,basic,8.42,6,99.6212505689
32027,basic,8.42,7,96.3373558824
32027,basic,8.42,8,72.4538242843
32027,basic,8.42,9,20.8251162492
32027,basic,8.42,10,2.56285795931
32842,acidic,6.24,2,0.0057540682613
32842,acidic,6.24,3,0.0575108996652
32842,acidic,6.24,4,0.572147571709
32842,acidic,6.24,5,5.44128604339
32842,acidic,6.24,6,36.5256664948
32842,acidic,6.24,7,85.1948345853
32842,acidic,6.24,8,98.2918828453
32842,acidic,6.24,9,99.8265213884
32842,acidic,6.24,10,99.9826250111
33202,acidic,2.02,2,48.8489108782
33202,acidic,2.02,3,90.5212604027
33202,acidic,2.02,4,98.9637226084
33202,acidic,2.02,5,99.8953966783
33202,acidic,2.02,6,99.9895298109
33202,acidic,2.02,7,99.9989528824
33202,acidic,2.02,8,99.9998952873
33202,acidic,2.02,9,99.9999895287
33202,acidic,2.02,10,99.9999989529
33216,acidic,5.0,2,0.0999000999001
33216,acidic,5.0,3,0.990099009901
33216,acidic,5.0,4,9.09090909091
33216,acidic,5.0,5,50.0
33216,acidic,5.0,6,90.9090909091
33216,acidic,5.0,7,99.0099009901
33216,acidic,5.0,8,99.9000999001
33216,acidic,5.0,9,99.9900009999
33216,acidic,5.0,10,99.99900001
33307,basic,9.66,2,99.9999978122
33307,basic,9.66,3,99.9999781224
33307,basic,9.66,4,99.9997812243
33307,basic,9.66,5,99.9978122862
33307,basic,9.66,6,99.978127169
33307,basic,9.66,7,99.7817014229
33307,basic,9.66,8,97.859076675
33307,basic,9.66,9,82.0495207286
33307,basic,9.66,10,31.3699742317
33576,basic,9.13,2,99.9999925869
33576,basic,9.13,3,99.999925869
33576,basic,9.13,4,99.9992586953
33576,basic,9.13,5,99.9925874471
33576,basic,9.13,6,99.9259238892
33576,basic,9.13,7,99.2641447292
33576,basic,9.13,8,93.0985119632
33576,basic,9.13,9,57.4280203655
33576,basic,9.13,10,11.8862216446
33727,acidic,4.88,2,0.131652122558
33727,acidic,4.88,3,1.30110483638
33727,acidic,4.88,4,11.6471711944
33727,acidic,4.88,5,56.8641391884
33727,acidic,4.88,6,92.9490904375
33727,acidic,4.88,7,99.2471335014
33727,acidic,4.88,8,99.9241997429
33727,acidic,4.88,9,99.9924147996
33727,acidic,4.88,10,99.9992414282
33809,acidic,4.5,2,0.315230918326
33809,acidic,4.5,3,3.06534300317
33809,acidic,4.5,4,24.0253073352
33809,acidic,4.5,5,75.9746926648
33809,acidic,4.5,6,96.9346569968
33809,acidic,4.5,7,99.6847690817
33809,acidic,4.5,8,99.9683872202
33809,acidic,4.5,9,99.9968378223
33809,acidic,4.5,10,99.9996837732
34094,basic,9.4,2,99.9999960189
34094,basic,9.4,3,99.9999601893
34094,basic,9.4,4,99.9996018944
34094,basic,9.4,5,99.9960190868
34094,basic,9.4,6,99.9602051256
34094,basic,9.4,7,99.6034714381
34094,basic,9.4,8,96.1713496118
34094,basic,9.4,9,71.5252751049
34094,basic,9.4,10,20.0760008913
34197,basic,7.64,2,99.9997709138
34197,basic,7.64,3,99.9977091848
34197,basic,7.64,4,99.9770965703
34197,basic,7.64,5,99.7714368427
34197,basic,7.64,6,97.7604377543
34197,basic,7.64,7,81.3612210506
34197,basic,7.64,8,30.387122957
34197,basic,7.64,9,4.1825819963
34197,basic,7.64,10,0.43461865301
35271,acidic,4.83,2,0.14769238577
35271,acidic,4.83,3,1.45754964905
35271,acidic,4.83,4,12.8852201595
35271,acidic,4.83,5,59.6629173306
35271,acidic,4.83,6,93.6673124689
35271,acidic,4.83,7,99.3284572111
35271,acidic,4.83,8,99.9324373804
35271,acidic,4.83,9,99.9932396273
35271,acidic,4.83,10,99.9993239216
36662,basic,8.74,2,99.999981803
36662,basic,8.74,3,99.9998180302
36662,basic,8.74,4,99.9981803323
36662,basic,8.74,5,99.9818063021
36662,basic,8.74,6,99.8183604438
36662,basic,8.74,7,98.2128204628
36662,basic,8.74,8,84.6045100432
36662,basic,8.74,9,35.4647549561
36662,basic,8.74,10,5.20914493274
37266,basic,8.39,2,99.999959262
37266,basic,8.39,3,99.9995926214
37266,basic,8.39,4,99.9959263632
37266,basic,8.39,5,99.9592785613
37266,basic,8.39,6,99.5942725757
37266,basic,8.39,7,96.0856597248
37266,basic,8.39,8,71.054001237
37266,basic,8.39,9,19.7090829846
37266,basic,8.39,10,2.39589662756
37309,basic,9.19,2,99.9999935435
37309,basic,9.19,3,99.9999354346
37309,basic,9.19,4,99.9993543499
37309,basic,9.19,5,99.9935438746
37309,basic,9.19,6,99.9354762371
37309,basic,9.19,7,99.3584877221
37309,basic,9.19,8,93.9350441491
37309,basic,9.19,9,60.7661064127
37309,basic,9.19,10,13.4110417545
38569,acidic,7.2,2,0.000630953363434
38569,acidic,7.2,3,0.00630917536275
38569,acidic,7.2,4,0.063055948834
38569,acidic,7.2,5,0.627001234143
38569,acidic,7.2,6,5.93509431028
38569,acidic,7.2,7,38.6863179847
38569,acidic,7.2,8,86.3193111397
38569,acidic,7.2,9,98.4398337758
38569,acidic,7.2,10,99.8417614719
40536,acidic,3.81,2,1.52519415832
40536,acidic,3.81,3,13.4110417545
40536,acidic,3.81,4,60.7661064127
40536,acidic,3.81,5,93.9350441491
40536,acidic,3.81,6,99.3584877221
40536,acidic,3.81,7,99.9354762371
40536,acidic,3.81,8,99.9935438746
40536,acidic,3.81,9,99.9993543499
40536,acidic,3.81,10,99.9999354346
41644,acidic,-0.1,2,99.211931615
41644,acidic,-0.1,3,99.9206302222
41644,acidic,-0.1,4,99.9920573486
41644,acidic,-0.1,5,99.9992056781
41644,acidic,-0.1,6,99.9999205672
41644,acidic,-0.1,7,99.9999920567
41644,acidic,-0.1,8,99.9999992057
41644,acidic,-0.1,9,99.9999999206
41644,acidic,-0.1,10,99.9999999921
46726,acidic,4.33,2,0.465557564953
46726,acidic,4.33,3,4.46835093718
46726,acidic,4.33,4,31.8678164834
46726,acidic,4.33,5,82.3861528506
46726,acidic,4.33,6,97.9067899479
46726,acidic,4.33,7,99.7866599041
46726,acidic,4.33,8,99.978624949
46726,acidic,4.33,9,99.9978620836
46726,acidic,4.33,10,99.9997862042
46727,acidic,4.0,2,0.990099009901
46727,acidic,4.0,3,9.09090909091
46727,acidic,4.0,4,50.0
46727,acidic,4.0,5,90.9090909091
46727,acidic,4.0,6,99.0099009901
46727,acidic,4.0,7,99.9000999001
46727,acidic,4.0,8,99.9900009999
46727,acidic,4.0,9,99.99900001
46727,acidic,4.0,10,99.9999000001
47340,basic,8.76,2,99.999982622
47340,basic,8.76,3,99.9998262202
47340,basic,8.76,4,99.9982622294
47340,basic,8.76,5,99.9826250111
47340,basic,8.76,6,99.8265213884
47340,basic,8.76,7,98.2918828453
47340,basic,8.76,8,85.1948345853
47340,basic,8.76,9,36.5256664948
47340,basic,8.76,10,5.44128604339
48701,acidic,1.05,2,89.9117371643
48701,acidic,1.05,3,98.8904311134
48701,acidic,1.05,4,99.887923906
48701,acidic,1.05,5,99.9887810742
48701,acidic,1.05,6,99.9988779941
48701,acidic,1.05,7,99.9998877983
48701,acidic,1.05,8,99.9999887798
48701,acidic,1.05,9,99.999998878
48701,acidic,1.05,10,99.9999998878
49842,basic,9.09,2,99.9999918717
49842,basic,9.09,3,99.999918717
49842,basic,9.09,4,99.9991871761
49842,basic,9.09,5,99.9918723555
49842,basic,9.09,6,99.9187829641
49842,basic,9.09,7,99.1937231481
49842,basic,9.09,8,92.482722124
49842,basic,9.09,9,55.1623547311
49842,basic,9.09,10,10.9549361277
51056,acidic,4.19,2,0.641512277883
51056,acidic,4.19,3,6.06495585094
51056,acidic,4.19,4,39.2338935873
51056,acidic,4.19,5,86.5889582455
51056,acidic,4.19,6,98.4748058417
51056,acidic,4.19,7,99.8453578504
51056,acidic,4.19,8,99.9845142323
51056,acidic,4.19,9,99.9984512074
51056,acidic,4.19,10,99.9998451186
54547,basic,9.0,2,99.99999
54547,basic,9.0,3,99.9999000001
54547,basic,9.0,4,99.99900001
54547,basic,9.0,5,99.9900009999
54547,basic,9.0,6,99.9000999001
54547,basic,9.0,7,99.0099009901
54547,basic,9.0,8,90.9090909091
54547,basic,9.0,9,50.0
54547,basic,9.0,10,9.09090909091
56131,acidic,4.07,2,0.843954817723
56131,acidic,4.07,3,7.8437674943
56131,acidic,4.07,4,45.9791771676
56131,acidic,4.07,5,89.4862789644
56131,acidic,4.07,6,98.83874599
56131,acidic,4.07,7,99.8826481209
56131,acidic,4.07,8,99.9882524047
56131,acidic,4.07,9,99.9988251162
56131,acidic,4.07,10,99.9998825104
56831,basic,8.94,2,99.9999885185
56831,basic,8.94,3,99.9998851848
56831,basic,8.94,4,99.9988518596
56831,basic,8.94,5,99.9885197819
56831,basic,8.94,6,99.8853163123
56831,basic,8.94,7,98.8648793078
56831,basic,8.94,8,89.7009526377
56831,basic,8.94,9,46.5516055273
56831,basic,8.94,10,8.0118343029
58232,basic,10.2,2,99.999999369
58232,basic,10.2,3,99.9999936904
58232,basic,10.2,4,99.9999369043
58232,basic,10.2,5,99.9993690466
58232,basic,10.2,6,99.9936908246
58232,basic,10.2,7,99.9369440512
58232,basic,10.2,8,99.3729987659
58232,basic,10.2,9,94.0649056897
58232,basic,10.2,10,61.3136820153
59519,basic,7.58,2,99.9997369739
59519,basic,7.58,3,99.9973698012
59519,basic,7.58,4,99.9737042366
59519,basic,7.58,5,99.7376632169
59519,basic,7.58,6,97.4371420407
59519,basic,7.58,7,79.1748837508
59519,basic,7.58,8,27.5461757157
59519,basic,7.58,9,3.6626441176
59519,basic,7.58,10,0.378749431145
60232,acidic,6.65,2,0.00223867102097
60232,acidic,6.65,3,0.0223822006351
60232,acidic,6.65,4,0.223372046135
60232,acidic,6.65,5,2.18969986482
60232,acidic,6.65,6,18.29211658
60232,acidic,6.65,7,69.1236152415
60232,acidic,6.65,8,95.7241588853
60232,acidic,6.65,9,99.5553027973
60232,acidic,6.65,10,99.9553515845
61680,acidic,-1.88,2,99.9868191702
61680,acidic,-1.88,3,99.9986817606
61680,acidic,-1.88,4,99.9998681745
61680,acidic,-1.88,5,99.9999868174
61680,acidic,-1.88,6,99.9999986817
61680,acidic,-1.88,7,99.9999998682
61680,acidic,-1.88,8,99.9999999868
61680,acidic,-1.88,9,99.9999999987
61680,acidic,-1.88,10,99.9999999999
61682,acidic,2.77,2,14.5170822468
61682,acidic,2.77,3,62.9388547218
61682,acidic,2.77,4,94.4390183242
61682,acidic,2.77,5,99.4146034153
61682,acidic,2.77,6,99.9411502877
61682,acidic,2.77,7,99.9941119102
61682,acidic,2.77,8,99.9994111598
61682,acidic,2.77,9,99.9999411157
61682,acidic,2.77,10,99.9999941116
62111,basic,8.43,2,99.9999628465
62111,basic,8.43,3,99.9996284662
62111,basic,8.43,4,99.9962847857
62111,basic,8.43,5,99.9628602758
62111,basic,8.43,6,99.6298400455
62111,basic,8.43,7,96.4177412419
62111,basic,8.43,8,72.9109962898
62111,basic,8.43,9,21.2073231923
62111,basic,8.43,10,2.62098994729
62615,acidic,6.49,2,0.00323583185983
62615,acidic,6.49,3,0.0323488977948
62615,acidic,6.49,4,0.322549905894
62615,acidic,6.49,5,3.13450594515
62615,acidic,6.49,6,24.4481117929
62615,acidic,6.49,7,76.3924699145
62615,acidic,6.49,8,97.002341084
62615,acidic,6.49,9,99.6919225072
62615,acidic,6.49,10,99.9691065927
62701,acidic,5.62,2,0.0239825761709
62701,acidic,5.62,3,0.239309229045
62701,acidic,5.62,4,2.34263697216
62701,acidic,5.62,5,19.3472477183
62701,acidic,5.62,6,70.5781359712
62701,acidic,5.62,7,95.9981317983
62701,acidic,5.62,8,99.5848612031
62701,acidic,5.62,9,99.9583304324
62701,acidic,5.62,10,99.9958314799
63445,basic,9.89,2,99.9999987118
63445,basic,9.89,3,99.9999871175
63445,basic,9.89,4,99.9998711752
63445,basic,9.89,5,99.998711767
63445,basic,9.89,6,99.9871191639
63445,basic,9.89,7,99.87134079
63445,basic,9.89,8,98.7281352404
63445,basic,9.89,9,88.5876942586
63445,basic,9.89,10,43.7015271896
65798,acidic,4.4,2,0.396528561915
65798,acidic,4.4,3,3.82865038823
65798,acidic,4.4,4,28.4747248951
65798,acidic,4.4,5,79.9239991087
65798,acidic,4.4,6,97.549663245
65798,acidic,4.4,7,99.7494407333
65798,acidic,4.4,8,99.9748874437
65798,acidic,4.4,9,99.9974881767
65798,acidic,4.4,10,99.999748812
68396,acidic,3.57,2,2.62098994729
68396,acidic,3.57,3,21.2073231923
68396,acidic,3.57,4,72.9109962898
68396,acidic,3.57,5,96.4177412419
68396,acidic,3.57,6,99.6298400455
68396,acidic,3.57,7,99.9628602758
68396,acidic,3.57,8,99.9962847857
68396,acidic,3.57,9,99.9996284662
68396,acidic,3.57,10,99.9999628465
68817,acidic,2.85,2,12.3770681069
68817,acidic,2.85,3,58.5498678672
68817,acidic,2.85,4,93.3885938663
68817,acidic,2.85,5,99.297030856
68817,acidic,2.85,6,99.9292555048
68817,acidic,2.85,7,99.9929210433
68817,acidic,2.85,8,99.9992920592
68817,acidic,2.85,9,99.9999292055
68817,acidic,2.85,10,99.9999929205
69277,basic,9.42,2,99.9999961981
69277,basic,9.42,3,99.9999619811
69277,basic,9.42,4,99.999619812
69277,basic,9.42,5,99.9961982506
69277,basic,9.42,6,99.9619955093
69277,basic,9.42,7,99.6212505689
69277,basic,9.42,8,96.3373558824
69277,basic,9.42,9,72.4538242843
69277,basic,9.42,10,20.8251162492
72430,acidic,3.79,2,1.59592718906
72430,acidic,3.79,3,13.9548838242
72430,acidic,3.79,4,61.8584122089
72430,acidic,3.79,5,94.1921585805
72430,acidic,3.79,6,99.3871835935
72430,acidic,3.79,7,99.9383784953
72430,acidic,3.79,8,99.9938344301
72430,acidic,3.79,9,99.9993834088
72430,acidic,3.79,10,99.9999383405
76963,basic,10.7,2,99.9999998005
76963,basic,10.7,3,99.9999980047
76963,basic,10.7,4,99.9999800474
76963,basic,10.7,5,99.9998004742
76963,basic,10.7,6,99.9980047775
76963,basic,10.7,7,99.9800513571
76963,basic,10.7,8,99.8008710829
76963,basic,10.7,9,98.0437696127
76963,basic,10.7,10,83.3662469183
77474,acidic,3.53,2,2.86660958024
77474,acidic,3.53,3,22.7871326531
77474,acidic,3.53,4,74.6912921429
77474,acidic,3.53,5,96.7226108545
77474,acidic,3.53,6,99.6623001202
77474,acidic,3.53,7,99.966127062
77474,acidic,3.53,8,99.9966116733
77474,acidic,3.53,9,99.999661157
77474,acidic,3.53,10,99.9999661156
77652,acidic,2.69,2,16.9555088647
77652,acidic,2.69,3,67.1240580816
77652,acidic,2.69,4,95.3308946947
77652,acidic,2.69,5,99.5126083218
77652,acidic,2.69,6,99.9510460946
77652,acidic,2.69,7,99.9951024517
77652,acidic,2.69,8,99.9995102236
77652,acidic,2.69,9,99.9999510221
77652,acidic,2.69,10,99.9999951022
78303,basic,7.97,2,99.9998928482
78303,basic,7.97,3,99.9989284922
78303,basic,7.97,4,99.989285955
78303,basic,7.97,5,99.8929627619
78303,basic,7.97,6,98.9398405084
78303,basic,7.97,7,90.3218404295
78303,basic,7.97,8,48.2737475568
78303,basic,7.97,9,8.53592420995
78303,basic,7.97,10,0.924625196385
78902,basic,9.09,2,99.9999918717
78902,basic,9.09,3,99.999918717
78902,basic,9.09,4,99.9991871761
78902,basic,9.09,5,99.9918723555
78902,basic,9.09,6,99.9187829641
78902,basic,9.09,7,99.1937231481
78902,basic,9.09,8,92.482722124
78902,basic,9.09,9,55.1623547311
78902,basic,9.09,10,10.9549361277
80209,basic,9.76,2,99.9999982622
80209,basic,9.76,3,99.999982622
80209,basic,9.76,4,99.9998262202
80209,basic,9.76,5,99.9982622294
80209,basic,9.76,6,99.9826250111
80209,basic,9.76,7,99.8265213884
80209,basic,9.76,8,98.2918828453
80209,basic,9.76,9,85.1948345853
80209,basic,9.76,10,36.5256664948
82047,acidic,2.27,2,34.9395372066
82047,acidic,2.27,3,84.3021964414
82047,acidic,2.27,4,98.171952697
82047,acidic,2.27,5,99.8141373787
82047,acidic,2.27,6,99.9813825954
82047,acidic,2.27,7,99.9981379475
82047,acidic,2.27,8,99.9998137916
82047,acidic,2.27,9,99.9999813791
82047,acidic,2.27,10,99.9999981379
83044,acidic,1.46,2,77.6154575342
83044,acidic,1.46,3,97.1968132848
83044,acidic,1.46,4,99.7124262215
83044,acidic,1.46,5,99.9711680002
83044,acidic,1.46,6,99.9971160517
83044,acidic,1.46,7,99.9997115977
83044,acidic,1.46,8,99.9999711597
83044,acidic,1.46,9,99.999997116
83044,acidic,1.46,10,99.9999997116
83838,acidic,0.66,2,95.6289152264
83838,acidic,0.66,3,99.5449916
83838,acidic,0.66,4,99.9543120645
83838,acidic,0.66,5,99.995429327
83838,acidic,0.66,6,99.9995429139
83838,acidic,0.66,7,99.9999542912
83838,acidic,0.66,8,99.9999954291
83838,acidic,0.66,9,99.9999995429
83838,acidic,0.66,10,99.9999999543
84624,acidic,3.49,2,3.13450594515
84624,acidic,3.49,3,24.4481117929
84624,acidic,3.49,4,76.3924699145
84624,acidic,3.49,5,97.002341084
84624,acidic,3.49,6,99.6919225072
84624,acidic,3.49,7,99.9691065927
84624,acidic,3.49,8,99.9969098001
84624,acidic,3.49,9,99.9996909714
84624,acidic,3.49,10,99.9999690971
84644,acidic,6.24,2,0.0057540682613
84644,acidic,6.24,3,0.0575108996652
84644,acidic,6.24,4,0.572147571709
84644,acidic,6.24,5,5.44128604339
84644,acidic,6.24,6,36.5256664948
84644,acidic,6.24,7,85.1948345853
84644,acidic,6.24,8,98.2918828453
84644,acidic,6.24,9,99.8265213884
84644,acidic,6.24,10,99.9826250111
89357,basic,8.96,2,99.9999890352
89357,basic,8.96,3,99.9998903523
89357,basic,8.96,4,99.9989035338
89357,basic,8.96,5,99.9890364202
89357,basic,8.96,6,99.8904722751
89357,basic,8.96,7,98.9154140523
89357,basic,8.96,8,90.1186829122
89357,basic,8.96,9,47.6990412702
89357,basic,8.96,10,8.35786229305
92412,acidic,5.94,2,0.0114802181096
92412,acidic,5.94,3,0.114683687658
92412,acidic,5.94,4,1.13512069216
92412,acidic,5.94,5,10.2990473623
92412,acidic,5.94,6,53.4483944727
92412,acidic,5.94,7,91.9881656971
92412,acidic,5.94,8,99.1365566869
92412,acidic,5.94,9,99.9129794328
92412,acidic,5.94,10,99.9912911226
93117,acidic,4.01,2,0.967779717341
93117,acidic,4.01,3,8.90239685347
93117,acidic,4.01,4,49.4243791589
93117,acidic,4.01,5,90.7169936153
93117,acidic,4.01,6,98.9870722266
93117,acidic,4.01,7,99.8977753066
93117,acidic,4.01,8,99.9897681171
93117,acidic,4.01,9,99.9989767175
93117,acidic,4.01,10,99.9998976708
93617,acidic,5.8,2,0.0158464204362
93617,acidic,5.8,3,0.15823852808
93617,acidic,5.8,4,1.56016622418
93617,acidic,5.8,5,13.6806888603
93617,acidic,5.8,6,61.3136820153
93617,acidic,5.8,7,94.0649056897
93617,acidic,5.8,8,99.3729987659
93617,acidic,5.8,9,99.9369440512
93617,acidic,5.8,10,99.9936908246
94408,acidic,4.43,2,0.370159954462
94408,acidic,4.43,3,3.58225875813
94408,acidic,4.43,4,27.0890037102
94408,acidic,4.43,5,78.7926768077
94408,acidic,4.43,6,97.3790100527
94408,acidic,4.43,7,99.731569011
94408,acidic,4.43,8,99.9730918944
94408,acidic,4.43,9,99.9973085376
94408,acidic,4.43,10,99.9997308472
96021,basic,8.67,2,99.9999786204
96021,basic,8.67,3,99.9997862042
96021,basic,8.67,4,99.9978620836
96021,basic,8.67,5,99.978624949
96021,basic,8.67,6,99.7866599041
96021,basic,8.67,7,97.9067899479
96021,basic,8.67,8,82.3861528506
96021,basic,8.67,9,31.8678164834
96021,basic,8.67,10,4.46835093718
96595,acidic,-1.16,2,99.9308647328
96595,acidic,-1.16,3,99.9930821689
96595,acidic,-1.16,4,99.9993081738
96595,acidic,-1.16,5,99.999930817
96595,acidic,-1.16,6,99.9999930817
96595,acidic,-1.16,7,99.9999993082
96595,acidic,-1.16,8,99.9999999308
96595,acidic,-1.16,9,99.9999999931
96595,acidic,-1.16,10,99.9999999993
100310,acidic,3.1,2,7.35875561176
100310,acidic,3.1,3,44.2688366238
100310,acidic,3.1,4,88.8184230222
100310,acidic,3.1,5,98.7567264746
100310,acidic,3.1,6,99.8742657489
100310,acidic,3.1,7,99.9874123306
100310,acidic,3.1,8,99.9987410904
100310,acidic,3.1,9,99.9998741076
100310,acidic,3.1,10,99.9999874107
109797,acidic,7.4,2,0.000398105585667
109797,acidic,7.4,3,0.00398091322253
109797,acidic,7.4,4,0.0397948744305
109797,acidic,7.4,5,0.396528561915
109797,acidic,7.4,6,3.82865038823
109797,acidic,7.4,7,28.4747248951
109797,acidic,7.4,8,79.9239991087
109797,acidic,7.4,9,97.549663245
109797,acidic,7.4,10,99.7494407333
111390,acidic,4.07,2,0.843954817723
111390,acidic,4.07,3,7.8437674943
111390,acidic,4.07,4,45.9791771676
111390,acidic,4.07,5,89.4862789644
111390,acidic,4.07,6,98.83874599
111390,acidic,4.07,7,99.8826481209
111390,acidic,4.07,8,99.9882524047
111390,acidic,4.07,9,99.9988251162
111390,acidic,4.07,10,99.9998825104
111491,acidic,3.32,2,4.56767810397
111491,acidic,3.32,3,32.3698330507
111491,acidic,3.32,4,82.7178016963
111491,acidic,3.32,5,97.9534621062
111491,acidic,3.32,6,99.7915059926
111491,acidic,3.32,7,99.9791114029
